order_id,customer_id,order_date,order_status,promotion_id,order_channel,order_value,attributed_to_promo,customer_segment_at_time,missing_promotion_flag,promo_attributed_without_promotion_id_flag,invalid_order_value_flag,invalid_promotion_reference_flag
7644,1285,2024-09-03,PAID,,SMS,205.2,False,Medium_Value,True,False,False,False
7645,604,2024-11-24,PAID,1229.0,SMS,198.25,True,New_Customer,False,False,False,False
7646,541,2025-02-22,PAID,,Push,219.66,False,High_Value,True,False,False,False
7647,1378,2024-08-26,PAID,1263.0,Social,243.29,True,Medium_Value,False,False,False,False
7648,1362,2024-12-31,PAID,,Email,83.69,False,New_Customer,True,False,False,False
7649,1088,2024-07-05,PAID,,Email,113.46,False,Medium_Value,True,False,False,False
7650,639,2025-07-03,PAID,,Push,51.14,False,Low_Value,True,False,False,False
7651,1299,2025-02-19,PAID,,SMS,179.96,False,High_Value,True,False,False,False
7652,1895,2025-06-11,PAID,,Email,145.59,False,Medium_Value,True,False,False,False
7653,1871,2024-11-23,PAID,,SMS,80.55,False,New_Customer,True,False,False,False
7654,313,2025-04-09,PAID,,Email,35.55,False,Low_Value,True,False,False,False
7655,1895,2024-09-13,PAID,1178.0,Social,277.71,True,Medium_Value,False,False,False,False
7656,1581,2025-05-26,PAID,,SMS,211.02,False,Medium_Value,True,False,False,False
7657,1940,2024-07-22,PAID,,Push,70.69,False,Low_Value,True,False,False,False
7658,1783,2024-10-12,PAID,,Social,54.01,False,Low_Value,True,False,False,False
7659,1277,2024-10-16,PAID,825.0,SMS,232.24,True,Medium_Value,False,False,False,False
7660,1040,2025-03-05,CANCEL,,Social,169.76,False,Medium_Value,True,False,False,False
7661,933,2025-06-20,PAID,370.0,Email,640.86,True,High_Value,False,False,False,False
7662,590,2025-05-10,PAID,,Email,538.68,False,High_Value,True,False,False,False
7663,251,2025-03-11,PAID,,Push,80.91,False,Medium_Value,True,False,False,False
7664,273,2024-07-14,PAID,979.0,Push,137.01,True,New_Customer,False,False,False,False
7665,1214,2025-02-15,PAID,834.0,Push,224.73,True,New_Customer,False,False,False,False
7666,224,2024-07-27,PAID,,Email,564.74,False,High_Value,True,False,False,False
7667,632,2025-06-18,PAID,,Direct,354.92,False,High_Value,True,False,False,False
7668,1735,2025-01-09,CANCEL,,Social,57.22,False,New_Customer,True,False,False,False
7669,255,2024-09-16,PAID,,SMS,187.58,False,High_Value,True,False,False,False
7670,137,2024-10-10,PAID,,Social,98.35,False,Low_Value,True,False,False,False
7671,1779,2024-07-24,PAID,,Push,68.57,False,Low_Value,True,False,False,False
7672,242,2024-11-19,PAID,,Email,424.47,False,High_Value,True,False,False,False
7673,535,2024-09-26,PAID,,Push,34.92,False,Low_Value,True,False,False,False
7674,1276,2025-03-19,PAID,,SMS,88.87,False,New_Customer,True,False,False,False
7675,130,2025-06-20,PAID,,Social,192.35,False,High_Value,True,False,False,False
7676,1619,2025-01-04,PAID,125.0,SMS,184.21,True,New_Customer,False,False,False,False
7677,1503,2025-07-01,PAID,,Email,147.94,False,Medium_Value,True,False,False,False
7678,1837,2024-11-29,PAID,258.0,Email,171.69,True,Medium_Value,False,False,False,False
7679,320,2024-09-25,PAID,,Email,32.93,False,Low_Value,True,False,False,False
7680,1191,2025-02-25,CANCEL,,Push,97.63,False,Low_Value,True,False,False,False
7681,1111,2025-01-26,PAID,815.0,Social,88.09,True,Low_Value,False,False,False,False
7682,529,2025-01-08,PAID,,Direct,118.72,False,New_Customer,True,False,False,False
7683,1963,2024-10-19,PAID,,Push,89.83,False,Low_Value,True,False,False,False
7684,1509,2024-08-09,PAID,,Direct,167.51,False,High_Value,True,False,False,False
7685,934,2024-07-22,PAID,677.0,Direct,159.58,True,Medium_Value,False,False,False,False
7686,1426,2025-01-29,PAID,,SMS,68.95,False,Low_Value,True,False,False,False
7687,196,2025-01-23,PAID,,Direct,67.23,False,Medium_Value,True,False,False,False
7688,192,2024-11-17,PAID,1407.0,Push,139.47,True,Medium_Value,False,False,False,False
7689,400,2024-11-27,PAID,,Direct,342.42,False,High_Value,True,False,False,False
7690,657,2024-07-15,PAID,,Social,478.14,False,High_Value,True,False,False,False
7691,604,2025-06-22,PAID,,Email,112.34,False,New_Customer,True,False,False,False
7692,483,2024-08-20,PAID,,Push,94.82,False,Medium_Value,True,False,False,False
7693,683,2025-03-05,PAID,1300.0,SMS,97.77,True,New_Customer,False,False,False,False
7694,615,2024-11-21,PAID,1071.0,Email,46.27,True,Low_Value,False,False,False,False
7695,1269,2024-10-17,CANCEL,981.0,SMS,89.14,True,Medium_Value,False,False,False,False
7696,1074,2024-09-23,PAID,460.0,Push,87.1,True,New_Customer,False,False,False,False
7697,1362,2024-09-17,PAID,,Email,62.4,False,New_Customer,True,False,False,False
7698,1407,2025-03-15,PAID,,SMS,74.3,False,Low_Value,True,False,False,False
7699,1248,2025-01-29,PAID,,Push,118.76,False,New_Customer,True,False,False,False
7700,1123,2025-06-01,PAID,,Push,81.78,False,New_Customer,True,False,False,False
7701,654,2024-12-15,PAID,,Direct,85.01,False,Low_Value,True,False,False,False
7702,1788,2025-02-21,PAID,,Social,162.71,False,New_Customer,True,False,False,False
7703,208,2025-04-15,CANCEL,,Direct,159.47,False,Medium_Value,True,False,False,False
7704,1662,2025-04-26,PAID,1368.0,Email,98.73,True,New_Customer,False,False,False,False
7705,407,2025-04-03,PAID,444.0,Direct,236.18,True,Medium_Value,False,False,False,False
7706,1214,2024-10-30,CANCEL,,Social,105.77,False,New_Customer,True,False,False,False
7707,852,2024-12-12,PAID,272.0,Email,201.31,True,Medium_Value,False,False,False,False
7708,691,2024-08-04,PAID,,Email,120.6,False,High_Value,True,False,False,False
7709,1993,2025-01-11,PAID,38.0,SMS,48.33,True,New_Customer,False,False,False,False
7710,461,2024-08-19,PAID,,Social,125.1,False,Medium_Value,True,False,False,False
7711,111,2024-12-03,PAID,,Email,142.64,False,Medium_Value,True,False,False,False
7712,1275,2025-05-20,PAID,,Direct,69.75,False,Medium_Value,True,False,False,False
7713,411,2025-07-17,CANCEL,,SMS,27.77,False,New_Customer,True,False,False,False
7714,474,2024-07-14,PAID,,Email,29.11,False,New_Customer,True,False,False,False
7715,380,2025-01-06,PAID,1257.0,Direct,132.2,True,Low_Value,False,False,False,False
7716,1703,2024-12-28,PAID,,SMS,104.95,False,Medium_Value,True,False,False,False
7717,1685,2025-05-15,PAID,,SMS,65.24,False,Low_Value,True,False,False,False
7718,1723,2025-01-16,CANCEL,,Email,194.65,False,Medium_Value,True,False,False,False
7719,805,2024-09-06,PAID,,Direct,334.58,False,High_Value,True,False,False,False
7720,782,2025-01-29,PAID,,Direct,139.18,False,Medium_Value,True,False,False,False
7721,721,2024-07-31,CANCEL,,Push,120.99,False,Medium_Value,True,False,False,False
7722,1856,2024-10-03,PAID,,Push,249.44,False,High_Value,True,False,False,False
7723,1541,2025-05-14,PAID,,Push,171.19,False,Medium_Value,True,False,False,False
7724,1074,2025-04-18,PAID,,Push,37.86,False,New_Customer,True,False,False,False
7725,535,2025-04-01,PAID,325.0,Push,62.86,True,Low_Value,False,False,False,False
7726,1877,2024-12-06,CANCEL,,Push,53.53,False,Low_Value,True,False,False,False
7727,824,2025-04-13,PAID,845.0,Email,271.24,True,Medium_Value,False,False,False,False
7728,288,2024-08-27,PAID,,SMS,408.14,False,High_Value,True,False,False,False
7729,1028,2025-02-26,CANCEL,,Email,71.05,False,Medium_Value,True,False,False,False
7730,709,2025-06-22,PAID,,Push,78.58,False,Medium_Value,True,False,False,False
7731,316,2024-10-16,PAID,,SMS,27.7,False,New_Customer,True,False,False,False
7732,775,2024-09-06,CANCEL,1479.0,SMS,126.77,True,Low_Value,False,False,False,False
7733,1876,2025-03-22,PAID,,Push,69.5,False,Medium_Value,True,False,False,False
7734,24,2024-08-06,PAID,,SMS,122.1,False,New_Customer,True,False,False,False
7735,1735,2025-04-13,PAID,,Direct,44.74,False,New_Customer,True,False,False,False
7736,1573,2025-05-19,CANCEL,,Push,29.8,False,Low_Value,True,False,False,False
7737,434,2025-03-30,PAID,,Social,200.8,False,Medium_Value,True,False,False,False
7738,751,2025-04-27,PAID,,SMS,239.77,False,High_Value,True,False,False,False
7739,304,2025-04-20,PAID,,Direct,54.75,False,Low_Value,True,False,False,False
7740,822,2025-01-26,PAID,,Social,277.24,False,High_Value,True,False,False,False
7741,1352,2025-06-19,CANCEL,497.0,Push,166.73,True,Low_Value,False,False,False,False
7742,1278,2024-08-16,PAID,,SMS,490.05,False,High_Value,True,False,False,False
7743,1896,2025-04-26,PAID,,Social,64.32,False,Low_Value,True,False,False,False
7744,953,2025-03-23,PAID,249.0,Social,112.29,True,Low_Value,False,False,False,False
7745,1741,2024-08-25,PAID,,SMS,135.87,False,New_Customer,True,False,False,False
7746,957,2024-12-08,CANCEL,,SMS,45.89,False,Low_Value,True,False,False,False
7747,953,2025-05-02,PAID,,Social,99.02,False,Low_Value,True,False,False,False
7748,1316,2024-09-26,PAID,,SMS,452.26,False,High_Value,True,False,False,False
7749,5,2024-07-24,PAID,,Direct,97.17,False,Medium_Value,True,False,False,False
7750,1943,2025-01-24,PAID,,Social,251.02,False,High_Value,True,False,False,False
7751,854,2024-12-22,PAID,,Push,87.65,False,Medium_Value,True,False,False,False
7752,1670,2025-04-21,PAID,,SMS,257.25,False,High_Value,True,False,False,False
7753,1001,2025-03-12,PAID,,SMS,107.34,False,New_Customer,True,False,False,False
7754,877,2024-09-02,PAID,,SMS,249.55,False,High_Value,True,False,False,False
7755,1512,2024-09-17,PAID,846.0,SMS,163.18,True,New_Customer,False,False,False,False
7756,1740,2025-03-29,PAID,,Email,200.77,False,High_Value,True,False,False,False
7757,1265,2024-07-29,PAID,961.0,Social,128.13,True,New_Customer,False,False,False,False
7758,1907,2025-03-07,PAID,,Social,176.27,False,High_Value,True,False,False,False
7759,289,2024-08-05,PAID,,Push,77.29,False,Low_Value,True,False,False,False
7760,279,2024-12-18,PAID,,Social,84.81,False,Medium_Value,True,False,False,False
7761,1368,2024-09-02,PAID,452.0,Direct,519.85,True,High_Value,False,False,False,False
7762,1039,2025-03-09,PAID,,Direct,223.35,False,High_Value,True,False,False,False
7763,1338,2025-05-26,PAID,,Email,93.58,False,Medium_Value,True,False,False,False
7764,702,2025-02-03,PAID,,SMS,165.42,False,Medium_Value,True,False,False,False
7765,1023,2024-07-10,PAID,,SMS,81.67,False,New_Customer,True,False,False,False
7766,1636,2025-01-24,PAID,,Email,75.75,False,Low_Value,True,False,False,False
7767,1562,2025-02-24,CANCEL,1205.0,Push,714.04,True,High_Value,False,False,False,False
7768,635,2024-09-04,PAID,,Email,122.61,False,High_Value,True,False,False,False
7769,1141,2025-05-05,CANCEL,,SMS,200.35,False,High_Value,True,False,False,False
7770,1408,2024-07-12,PAID,1421.0,Social,114.66,True,New_Customer,False,False,False,False
7771,123,2025-05-25,PAID,729.0,SMS,213.77,True,High_Value,False,False,False,False
7772,1323,2025-02-21,CANCEL,,Direct,149.61,False,Medium_Value,True,False,False,False
7773,377,2024-10-08,PAID,56.0,Direct,81.39,True,Low_Value,False,False,False,False
7774,284,2025-03-18,PAID,539.0,Direct,53.63,True,New_Customer,False,False,False,False
7775,655,2025-01-15,PAID,510.0,Direct,41.01,True,Low_Value,False,False,False,False
7776,1517,2025-03-17,PAID,,Social,505.64,False,High_Value,True,False,False,False
7777,162,2024-07-05,PAID,,Social,376.35,False,High_Value,True,False,False,False
7778,1935,2024-09-18,PAID,555.0,Direct,46.35,True,Low_Value,False,False,False,False
7779,1780,2025-03-04,PAID,,Email,157.17,False,Medium_Value,True,False,False,False
7780,550,2024-09-09,CANCEL,,Direct,78.62,False,New_Customer,True,False,False,False
7781,86,2024-11-08,PAID,,Push,72.1,False,Low_Value,True,False,False,False
7782,1943,2024-10-24,PAID,,Email,268.6,False,High_Value,True,False,False,False
7783,120,2024-07-12,PAID,541.0,Push,228.58,True,Medium_Value,False,False,False,False
7784,1709,2025-02-09,PAID,,Social,187.55,False,Medium_Value,True,False,False,False
7785,1048,2024-09-16,PAID,846.0,SMS,196.62,True,New_Customer,False,False,False,False
7786,1352,2025-01-27,PAID,,Push,74.33,False,Low_Value,True,False,False,False
7787,281,2025-01-21,CANCEL,,Social,324.66,False,High_Value,True,False,False,False
7788,243,2024-09-23,PAID,,Email,98.77,False,Low_Value,True,False,False,False
7789,1160,2024-09-04,PAID,,Social,200.27,False,Medium_Value,True,False,False,False
7790,182,2025-06-15,PAID,,Email,43.68,False,Low_Value,True,False,False,False
7791,562,2025-04-14,PAID,,Email,350.95,False,High_Value,True,False,False,False
7792,1456,2024-11-03,PAID,,Push,289.4,False,High_Value,True,False,False,False
7793,1006,2024-07-20,PAID,,Email,141.9,False,Medium_Value,True,False,False,False
7794,430,2025-05-18,CANCEL,,SMS,127.19,False,Medium_Value,True,False,False,False
7795,1552,2025-06-03,PAID,,Direct,75.56,False,Low_Value,True,False,False,False
7796,1184,2025-04-01,PAID,1300.0,Email,190.93,True,New_Customer,False,False,False,False
7797,782,2025-03-20,PAID,,Social,169.76,False,Medium_Value,True,False,False,False
7798,1940,2024-12-13,PAID,804.0,Push,93.2,True,Low_Value,False,False,False,False
7799,902,2025-02-19,PAID,1184.0,Push,38.07,True,Low_Value,False,False,False,False
7800,580,2025-04-22,PAID,,Email,121.49,False,New_Customer,True,False,False,False
7801,683,2024-11-20,PAID,,Push,83.67,False,New_Customer,True,False,False,False
7802,158,2025-04-20,PAID,,SMS,115.5,False,New_Customer,True,False,False,False
7803,591,2025-05-17,PAID,,Direct,42.59,False,Low_Value,True,False,False,False
7804,1377,2024-09-02,PAID,,Social,111.12,False,New_Customer,True,False,False,False
7805,1210,2025-06-30,PAID,552.0,Email,73.46,True,New_Customer,False,False,False,False
7806,462,2024-07-06,PAID,,Email,448.07,False,High_Value,True,False,False,False
7807,509,2024-09-15,CANCEL,,Social,542.86,False,High_Value,True,False,False,False
7808,1629,2024-08-01,PAID,,Direct,38.75,False,New_Customer,True,False,False,False
7809,742,2024-08-28,PAID,40.0,Push,75.38,True,Low_Value,False,False,False,False
7810,436,2025-01-15,PAID,,Push,28.17,False,Low_Value,True,False,False,False
7811,210,2025-03-01,PAID,,SMS,75.78,False,New_Customer,True,False,False,False
7812,61,2025-06-13,CANCEL,358.0,SMS,128.86,True,Medium_Value,False,False,False,False
7813,1735,2024-07-16,PAID,,SMS,44.48,False,New_Customer,True,False,False,False
7814,1020,2025-02-06,PAID,,SMS,47.82,False,Low_Value,True,False,False,False
7815,512,2025-06-17,PAID,992.0,Social,251.68,True,Medium_Value,False,False,False,False
7816,951,2024-12-27,PAID,,Direct,178.42,False,Medium_Value,True,False,False,False
7817,679,2024-08-12,PAID,677.0,Push,135.27,True,Medium_Value,False,False,False,False
7818,847,2025-03-07,PAID,1234.0,Email,124.31,True,Medium_Value,False,False,False,False
7819,1396,2024-11-05,PAID,,Push,83.25,False,Medium_Value,True,False,False,False
7820,1841,2025-04-28,PAID,844.0,Push,462.11,True,High_Value,False,False,False,False
7821,110,2024-08-21,PAID,,Social,63.77,False,New_Customer,True,False,False,False
7822,1304,2025-05-19,PAID,,SMS,80.67,False,Low_Value,True,False,False,False
7823,1519,2024-07-07,PAID,,Email,72.75,False,Low_Value,True,False,False,False
7824,1265,2025-03-02,PAID,,Email,64.92,False,New_Customer,True,False,False,False
7825,1517,2025-06-29,PAID,368.0,Push,542.13,True,High_Value,False,False,False,False
7826,301,2024-11-17,PAID,,Email,350.61,False,High_Value,True,False,False,False
7827,1926,2025-04-29,PAID,,Direct,206.61,False,High_Value,True,False,False,False
7828,1661,2025-03-24,PAID,,Push,461.59,False,High_Value,True,False,False,False
7829,284,2025-06-01,CANCEL,,Social,52.96,False,New_Customer,True,False,False,False
7830,122,2024-11-10,PAID,,Push,83.05,False,New_Customer,True,False,False,False
7831,442,2024-07-13,CANCEL,,Email,195.41,False,Medium_Value,True,False,False,False
7832,1644,2024-09-21,PAID,,Direct,57.25,False,New_Customer,True,False,False,False
7833,1350,2024-10-14,INVALID,1439.0,Direct,516.04,True,High_Value,False,False,False,False
7834,870,2025-01-12,PAID,,Social,179.21,False,Medium_Value,True,False,False,False
7835,199,2024-12-15,PAID,575.0,Push,77.02,True,Low_Value,False,False,False,False
7836,1004,2024-10-08,PAID,,SMS,144.11,False,Medium_Value,True,False,False,False
7837,1899,2025-04-29,PAID,,Direct,131.06,False,Medium_Value,True,False,False,False
7838,1804,2024-08-18,PAID,,Social,111.23,False,Medium_Value,True,False,False,False
7839,1071,2025-03-18,PAID,,Direct,74.73,False,Medium_Value,True,False,False,False
7840,1008,2025-02-03,PAID,,Social,264.1,False,High_Value,True,False,False,False
7841,1518,2024-07-30,PAID,,Social,33.66,False,New_Customer,True,False,False,False
7842,1251,2025-02-03,PAID,,SMS,85.32,False,New_Customer,True,False,False,False
7843,1506,2024-10-12,PAID,825.0,Social,84.91,True,Low_Value,False,False,False,False
7844,1640,2025-04-08,PAID,,Push,49.78,False,New_Customer,True,False,False,False
7845,955,2025-07-03,CANCEL,117.0,Email,214.4,True,New_Customer,False,False,False,False
7846,337,2025-02-05,CANCEL,,Social,537.69,False,High_Value,True,False,False,False
7847,123,2025-04-08,PAID,,Direct,155.9,False,High_Value,True,False,False,False
7848,1635,2024-07-14,CANCEL,,Social,80.61,False,Low_Value,True,False,False,False
7849,1060,2024-10-10,PAID,,Push,218.74,False,High_Value,True,False,False,False
7850,1521,2024-12-29,CANCEL,,Email,116.81,False,Medium_Value,True,False,False,False
7851,969,2024-11-24,PAID,,Push,198.35,False,High_Value,True,False,False,False
7852,1613,2024-10-18,PAID,,Email,68.14,False,Low_Value,True,False,False,False
7853,1493,2025-04-30,PAID,186.0,Direct,77.55,True,Low_Value,False,False,False,False
7854,295,2024-12-02,PAID,1397.0,Email,73.91,True,Low_Value,False,False,False,False
7855,1952,2025-04-23,PAID,,Direct,374.69,False,High_Value,True,False,False,False
7856,1681,2024-09-14,PAID,,SMS,104.25,False,Low_Value,True,False,False,False
7857,1255,2025-04-15,PAID,,SMS,24.94,False,Low_Value,True,False,False,False
7858,1671,2024-09-12,PAID,,Social,42.36,False,New_Customer,True,False,False,False
7859,1046,2025-02-24,PAID,,Social,118.03,False,Medium_Value,True,False,False,False
7860,1777,2025-05-22,PAID,,SMS,150.62,False,Medium_Value,True,False,False,False
7861,830,2025-03-12,PAID,,Email,39.76,False,New_Customer,True,False,False,False
7862,1394,2025-05-09,PAID,,Email,94.29,False,Medium_Value,True,False,False,False
7863,117,2025-03-24,PAID,,Push,98.73,False,Medium_Value,True,False,False,False
7864,1518,2024-10-04,PAID,,Social,50.48,False,New_Customer,True,False,False,False
7865,1454,2025-05-04,PAID,,Social,197.24,False,High_Value,True,False,False,False
7866,1258,2025-05-13,PAID,,Email,110.55,False,Medium_Value,True,False,False,False
7867,252,2024-09-03,PAID,,Social,38.49,False,New_Customer,True,False,False,False
7868,1385,2025-01-02,PAID,1308.0,Social,430.68,True,High_Value,False,False,False,False
7869,979,2025-04-12,PAID,,Email,82.81,False,New_Customer,True,False,False,False
7870,539,2025-01-25,PAID,,Direct,140.46,False,New_Customer,True,False,False,False
7871,185,2025-02-26,PAID,,Social,207.53,False,High_Value,True,False,False,False
7872,1398,2024-09-02,PAID,,Email,105.37,False,New_Customer,True,False,False,False
7873,1896,2024-09-15,PAID,,Social,54.35,False,Low_Value,True,False,False,False
7874,1156,2024-11-02,CANCEL,,Direct,287.77,False,High_Value,True,False,False,False
7875,1620,2025-05-09,PAID,,Direct,52.9,False,New_Customer,True,False,False,False
7876,1628,2024-12-14,CANCEL,,Social,25.7,False,Low_Value,True,False,False,False
7877,1288,2025-07-01,CANCEL,,Push,217.23,False,High_Value,True,False,False,False
7878,1812,2025-05-18,PAID,,Email,30.55,False,New_Customer,True,False,False,False
7879,797,2024-08-19,PAID,,Social,84.78,False,New_Customer,True,False,False,False
7880,1438,2024-07-29,PAID,,Direct,163.77,False,Medium_Value,True,False,False,False
7881,294,2025-01-21,PAID,,SMS,139.76,False,New_Customer,True,False,False,False
7882,812,2025-01-03,PAID,,Email,173.08,False,Medium_Value,True,False,False,False
7883,193,2025-06-08,PAID,68.0,Email,137.77,True,Low_Value,False,False,False,False
7884,1736,2024-10-16,PAID,,Direct,223.35,False,Medium_Value,True,False,False,False
7885,1204,2025-03-11,PAID,,Email,44.88,False,Low_Value,True,False,False,False
7886,1600,2024-10-02,PAID,548.0,SMS,29.14,True,Low_Value,False,False,False,False
7887,663,2024-11-05,PAID,,Direct,136.96,False,Medium_Value,True,False,False,False
7888,1454,2025-01-12,PAID,,Social,196.46,False,High_Value,True,False,False,False
7889,1476,2024-10-03,PAID,,SMS,163.31,False,New_Customer,True,False,False,False
7890,1121,2025-05-27,PAID,1411.0,Direct,56.7,True,Low_Value,False,False,False,False
7891,1577,2025-06-04,PAID,,SMS,447.0,False,High_Value,True,False,False,False
7892,1619,2025-04-15,PAID,,Direct,98.79,False,New_Customer,True,False,False,False
7893,1083,2024-11-14,PAID,,Social,37.0,False,Low_Value,True,False,False,False
7894,1713,2024-12-09,PAID,875.0,Direct,163.68,True,New_Customer,False,False,False,False
7895,621,2025-01-30,PAID,284.0,Email,55.08,True,Low_Value,False,False,False,False
7896,60,2024-08-29,PAID,,Email,143.59,False,Medium_Value,True,False,False,False
7897,157,2025-06-17,PAID,,SMS,38.22,False,New_Customer,True,False,False,False
7898,1595,2024-07-19,PAID,1193.0,Push,104.35,True,Low_Value,False,False,False,False
7899,340,2024-10-13,CANCEL,,Email,74.38,False,Low_Value,True,False,False,False
7900,878,2025-05-18,PAID,,Social,73.1,False,Low_Value,True,False,False,False
7901,191,2024-10-09,PAID,,Social,96.38,False,Low_Value,True,False,False,False
7902,1172,2025-03-14,PAID,,Direct,175.72,False,Medium_Value,True,False,False,False
7903,594,2024-09-14,PAID,,Direct,193.67,False,High_Value,True,False,False,False
7904,264,2024-11-02,PAID,,Direct,296.2,False,High_Value,True,False,False,False
7905,10,2024-10-20,PAID,1071.0,SMS,121.02,True,Low_Value,False,False,False,False
7906,274,2024-08-02,PAID,767.0,Social,185.79,True,New_Customer,False,False,False,False
7907,1702,2025-03-09,PAID,,Social,31.46,False,New_Customer,True,False,False,False
7908,855,2025-06-22,CANCEL,46.0,SMS,122.6,True,Low_Value,False,False,False,False
7909,133,2024-12-14,PAID,82.0,Direct,76.7,True,Low_Value,False,False,False,False
7910,1586,2025-04-29,CANCEL,,Push,44.33,False,Low_Value,True,False,False,False
7911,1101,2024-11-03,PAID,,SMS,79.57,False,Medium_Value,True,False,False,False
7912,75,2024-07-08,PAID,,SMS,76.03,False,New_Customer,True,False,False,False
7913,1175,2025-06-17,CANCEL,,SMS,79.9,False,Low_Value,True,False,False,False
7914,24,2024-07-26,PAID,790.0,Email,134.56,True,New_Customer,False,False,False,False
7915,1936,2025-03-27,PAID,516.0,Push,47.35,True,Low_Value,False,False,False,False
7916,1739,2024-09-23,PAID,,Push,102.75,False,New_Customer,True,False,False,False
7917,718,2025-05-30,CANCEL,,Social,54.63,False,New_Customer,True,False,False,False
7918,952,2024-08-25,PAID,,Email,81.27,False,Low_Value,True,False,False,False
7919,96,2025-03-21,PAID,1230.0,Direct,237.75,True,Medium_Value,False,False,False,False
7920,973,2024-08-03,PAID,,Push,72.94,False,New_Customer,True,False,False,False
7921,1336,2025-06-25,PAID,,Social,199.6,False,High_Value,True,False,False,False
7922,1987,2025-06-24,PAID,,Email,94.75,False,Medium_Value,True,False,False,False
7923,762,2025-05-07,CANCEL,,Push,385.26,False,High_Value,True,False,False,False
7924,978,2024-07-24,PAID,,Direct,67.56,False,Low_Value,True,False,False,False
7925,1778,2024-10-10,PAID,,Email,52.26,False,Low_Value,True,False,False,False
7926,10,2024-11-27,PAID,1071.0,SMS,117.47,True,Low_Value,False,False,False,False
7927,922,2025-04-18,PAID,650.0,Direct,75.57,True,Low_Value,False,False,False,False
7928,1532,2025-02-20,CANCEL,,Social,312.32,False,High_Value,True,False,False,False
7929,576,2025-01-27,CANCEL,,SMS,219.23,False,Medium_Value,True,False,False,False
7930,1827,2025-01-12,PAID,,SMS,73.55,False,Low_Value,True,False,False,False
7931,1690,2025-02-05,PAID,,SMS,270.95,False,High_Value,True,False,False,False
7932,1706,2024-07-04,PAID,,Push,64.48,False,Low_Value,True,False,False,False
7933,783,2025-03-09,PAID,701.0,Social,174.34,True,Low_Value,False,False,False,False
7934,909,2025-05-20,PAID,910.0,Push,63.4,True,Low_Value,False,False,False,False
7935,360,2025-01-08,CANCEL,,SMS,59.33,False,Low_Value,True,False,False,False
7936,92,2024-12-05,PAID,,Social,83.91,False,New_Customer,True,False,False,False
7937,1876,2024-11-21,PAID,,Push,99.41,False,Medium_Value,True,False,False,False
7938,852,2024-09-14,PAID,1244.0,Email,270.88,True,Medium_Value,False,False,False,False
7939,294,2024-12-22,PAID,,SMS,88.77,False,New_Customer,True,False,False,False
7940,381,2025-05-01,PAID,,Direct,83.72,False,New_Customer,True,False,False,False
7941,1971,2025-05-27,PAID,,SMS,459.16,False,High_Value,True,False,False,False
7942,1294,2025-06-25,PAID,,Email,143.3,False,Medium_Value,True,False,False,False
7943,1559,2025-03-05,CANCEL,,SMS,41.3,False,New_Customer,True,False,False,False
7944,1670,2025-01-25,CANCEL,,SMS,353.22,False,High_Value,True,False,False,False
7945,146,2025-04-02,PAID,18.0,Email,526.3,True,High_Value,False,False,False,False
7946,1959,2025-05-13,PAID,,Direct,71.57,False,Low_Value,True,False,False,False
7947,669,2024-12-09,PAID,,Email,87.51,False,Medium_Value,True,False,False,False
7948,1106,2025-04-30,PAID,,Social,67.89,False,Low_Value,True,False,False,False
7949,1746,2024-09-16,PAID,,Direct,60.61,False,Low_Value,True,False,False,False
7950,1354,2025-04-11,PAID,,Email,62.1,False,Low_Value,True,False,False,False
7951,1074,2025-06-13,PAID,1218.0,Push,74.72,True,New_Customer,False,False,False,False
7952,967,2024-07-23,PAID,677.0,SMS,97.0,True,Low_Value,False,False,False,False
7953,641,2024-11-05,PAID,1040.0,Email,69.79,True,New_Customer,False,False,False,False
7954,1481,2025-06-19,PAID,,SMS,98.98,False,Medium_Value,True,False,False,False
7955,399,2025-04-03,PAID,,Push,38.55,False,New_Customer,True,False,False,False
7956,998,2025-01-27,CANCEL,603.0,Social,141.5,True,New_Customer,False,False,False,False
7957,1844,2025-01-12,PAID,540.0,SMS,62.19,True,Low_Value,False,False,False,False
7958,296,2024-11-17,PAID,1301.0,Push,577.2,True,High_Value,False,False,False,False
7959,1096,2024-08-05,PAID,350.0,Direct,413.43,True,High_Value,False,False,False,False
7960,1420,2025-01-03,PAID,1438.0,Social,112.65,True,New_Customer,False,False,False,False
7961,1328,2024-08-05,PAID,,SMS,61.79,False,New_Customer,True,False,False,False
7962,906,2025-03-24,PAID,,SMS,118.89,False,New_Customer,True,False,False,False
7963,1583,2025-06-01,PAID,,Social,391.72,False,High_Value,True,False,False,False
7964,108,2024-09-28,CANCEL,1420.0,Direct,81.25,True,New_Customer,False,False,False,False
7965,1232,2025-01-10,PAID,938.0,Direct,225.49,True,New_Customer,False,False,False,False
7966,344,2024-08-25,PAID,,Push,131.23,False,Medium_Value,True,False,False,False
7967,401,2025-05-28,PAID,,Social,64.3,False,New_Customer,True,False,False,False
7968,922,2024-09-06,PAID,,Push,46.29,False,Low_Value,True,False,False,False
7969,742,2025-01-26,PAID,1034.0,Email,101.26,True,Low_Value,False,False,False,False
7970,205,2024-12-15,CANCEL,,Social,51.6,False,Low_Value,True,False,False,False
7971,1174,2025-02-04,CANCEL,815.0,Social,67.72,True,Low_Value,False,False,False,False
7972,1618,2025-04-01,PAID,1477.0,Direct,268.91,True,High_Value,False,False,False,False
