order_item_id,order_id,product_id,product_category,quantity,unit_price,item_revenue,line_total,promotion_id,attributed_to_promo,invalid_quantity_flag,invalid_unit_price_flag,promo_attributed_without_promotion_id_flag,invalid_promotion_reference_flag
20064,5628,337,Electronics,1.0,335.85,335.85,335.85,,False,False,False,False,False
20065,12775,554,Clothing,2.0,130.45,260.9,260.9,296.0,True,False,False,False,False
20066,1657,11,Electronics,1.0,395.6,395.6,395.6,,False,False,False,False,False
20067,14210,312,Clothing,2.0,39.44,78.88,78.88,298.0,True,False,False,False,False
20068,11401,585,Clothing,2.0,151.5,303.0,303.0,,False,False,False,False,False
20069,11924,251,Electronics,1.0,411.86,411.86,411.86,,False,False,False,False,False
20070,12205,279,Home,2.0,39.92,79.84,79.84,,False,False,False,False,False
20071,10846,268,Sports,3.0,77.61,232.83,232.83,,False,False,False,False,False
20072,1813,735,Beauty,2.0,76.51,153.02,153.02,,False,False,False,False,False
20073,8495,715,Sports,2.0,209.59,419.18,419.18,,False,False,False,False,False
20074,8810,948,Home,3.0,265.9,797.7,797.7,,False,False,False,False,False
20075,346,579,Beauty,1.0,53.8,53.8,53.8,,False,False,False,False,False
20076,3628,275,Home,2.0,242.81,485.62,485.62,,False,False,False,False,False
20077,12370,406,Electronics,3.0,312.05,936.15,936.15,160.0,True,False,False,False,False
20078,7261,508,Beauty,2.0,128.99,257.98,257.98,,False,False,False,False,False
20079,98,848,Clothing,3.0,176.39,529.17,529.17,,False,False,False,False,False
20080,13470,665,Beauty,2.0,117.19,234.38,234.38,,False,False,False,False,False
20081,452,245,Beauty,2.0,140.93,281.86,281.86,953.0,True,False,False,False,False
20082,12077,544,Home,3.0,40.53,121.59,121.59,,False,False,False,False,False
20083,10569,73,Electronics,3.0,255.37,766.11,766.11,173.0,True,False,False,False,False
20084,5924,346,Beauty,3.0,124.06,372.18,372.18,68.0,True,False,False,False,False
20085,711,308,Books,2.0,49.37,98.74,98.74,1397.0,True,False,False,False,False
20086,8746,800,Clothing,3.0,99.75,299.25,299.25,1098.0,True,False,False,False,False
20087,1372,102,Sports,1.0,195.21,195.21,195.21,1042.0,True,False,False,False,False
20088,4072,799,Home,3.0,202.67,608.01,608.01,,False,False,False,False,False
20089,11634,835,Home,2.0,66.73,133.46,133.46,349.0,True,False,False,False,False
20090,4939,112,Beauty,3.0,61.19,183.57,183.57,,False,False,False,False,False
20091,1137,456,Home,3.0,141.88,425.64,425.64,408.0,True,False,False,False,False
20092,10023,579,Beauty,2.0,73.6,147.2,147.2,,False,False,False,False,False
20093,6292,965,Beauty,3.0,52.21,156.63,156.63,,False,False,False,False,False
20094,635,689,Beauty,1.0,147.8,147.8,147.8,,False,False,False,False,False
20095,565,201,Sports,1.0,157.8,157.8,157.8,,False,False,False,False,False
20096,3346,734,Home,1.0,92.84,92.84,92.84,,False,False,False,False,False
20097,11268,724,Home,3.0,171.09,513.27,513.27,414.0,True,False,False,False,False
20098,6357,362,Sports,3.0,204.48,613.44,613.44,,False,False,False,False,False
20099,9781,318,Sports,3.0,103.54,310.62,310.62,,False,False,False,False,False
20100,4290,271,Home,2.0,184.65,369.3,369.3,,False,False,False,False,False
20101,3130,665,Sports,2.0,75.72,151.44,151.44,,False,False,False,False,False
20102,10268,339,Electronics,2.0,120.6,241.2,241.2,,False,False,False,False,False
20103,7515,283,Home,2.0,269.47,538.94,538.94,,False,False,False,False,False
20104,4213,88,Beauty,1.0,71.59,71.59,71.59,,False,False,False,False,False
20105,1680,564,Beauty,2.0,36.99,73.98,73.98,,False,False,False,False,False
20106,8081,46,Electronics,3.0,425.94,1277.82,1277.82,,False,False,False,False,False
20107,990,767,Beauty,1.0,134.95,134.95,134.95,,False,False,False,False,False
20108,1302,514,Sports,2.0,205.83,411.66,411.66,,False,False,False,False,False
20109,4766,86,Home,1.0,155.55,155.55,155.55,510.0,True,False,False,False,False
20110,564,922,Electronics,1.0,118.44,118.44,118.44,,False,False,False,False,False
20111,11108,827,Electronics,3.0,94.79,284.37,284.37,,False,False,False,False,False
20112,10842,697,Books,3.0,35.92,107.76,107.76,,False,False,False,False,False
20113,3951,218,Sports,2.0,41.85,83.7,83.7,,False,False,False,False,False
20114,12776,549,Home,3.0,96.43,289.29,289.29,,False,False,False,False,False
20115,8519,952,Books,1.0,33.43,33.43,33.43,655.0,True,False,False,False,False
20116,2416,691,Electronics,1.0,227.27,227.27,227.27,1025.0,True,False,False,False,False
20117,6126,1000,Home,1.0,72.21,72.21,72.21,,False,False,False,False,False
20118,5249,948,Sports,2.0,146.94,293.88,293.88,,False,False,False,False,False
20119,4619,779,Home,2.0,195.36,390.72,390.72,,False,False,False,False,False
20120,10262,533,Beauty,2.0,17.85,35.7,35.7,818.0,True,False,False,False,False
20121,9303,653,Beauty,3.0,105.65,316.95,316.95,1130.0,True,False,False,False,False
20122,10848,780,Beauty,3.0,59.8,179.4,179.4,1295.0,True,False,False,False,False
20123,13068,874,Sports,3.0,164.7,494.1,494.1,,False,False,False,False,False
20124,13831,579,Electronics,1.0,405.64,405.64,405.64,240.0,True,False,False,False,False
20125,12058,983,Electronics,1.0,410.77,410.77,410.77,118.0,True,False,False,False,False
20126,8806,268,Books,2.0,22.26,44.52,44.52,479.0,True,False,False,False,False
20127,8648,624,Home,3.0,243.7,731.1,731.1,,False,False,False,False,False
20128,9261,996,Beauty,2.0,97.95,195.9,195.9,813.0,True,False,False,False,False
20129,10569,254,Books,1.0,27.59,27.59,27.59,173.0,True,False,False,False,False
20130,2172,115,Sports,2.0,167.58,335.16,335.16,,False,False,False,False,False
20131,5116,83,Electronics,3.0,163.43,490.29,490.29,,False,False,False,False,False
20132,1041,246,Clothing,3.0,178.57,535.71,535.71,,False,False,False,False,False
20133,6713,727,Home,2.0,43.4,86.8,86.8,,False,False,False,False,False
20134,14694,801,Electronics,3.0,460.68,1382.04,1382.04,921.0,True,False,False,False,False
20135,6993,37,Electronics,1.0,119.58,119.58,119.58,,False,False,False,False,False
20136,12041,397,Sports,1.0,68.23,68.23,68.23,,False,False,False,False,False
20137,10114,909,Books,1.0,15.68,15.68,15.68,,False,False,False,False,False
20138,1390,945,Beauty,2.0,132.66,265.32,265.32,,False,False,False,False,False
20139,392,167,Electronics,2.0,214.52,429.04,429.04,,False,False,False,False,False
20140,13064,506,Home,2.0,206.09,412.18,412.18,852.0,True,False,False,False,False
20141,4569,88,Beauty,2.0,113.21,226.42,226.42,,False,False,False,False,False
20142,1481,222,Home,1.0,273.74,273.74,273.74,1205.0,True,False,False,False,False
20143,9535,402,Electronics,2.0,107.76,215.52,215.52,,False,False,False,False,False
20144,12488,138,Beauty,3.0,100.62,301.86,301.86,1273.0,True,False,False,False,False
20145,4521,319,Beauty,3.0,86.01,258.03,258.03,,False,False,False,False,False
20146,8590,704,Clothing,2.0,37.87,75.74,75.74,,False,False,False,False,False
20147,13971,614,Clothing,3.0,183.37,550.11,550.11,724.0,True,False,False,False,False
20148,8524,901,Beauty,1.0,52.0,52.0,52.0,181.0,True,False,False,False,False
20149,7835,37,Electronics,2.0,396.02,792.04,792.04,575.0,True,False,False,False,False
20150,3856,977,Books,3.0,35.3,105.9,105.9,,False,False,False,False,False
20151,9153,789,Clothing,3.0,169.96,509.88,509.88,,False,False,False,False,False
20152,8312,78,Books,1.0,15.6,15.6,15.6,,False,False,False,False,False
20153,6182,129,Books,3.0,41.17,123.51,123.51,456.0,True,False,False,False,False
20154,7518,155,Beauty,2.0,66.72,133.44,133.44,,False,False,False,False,False
20155,14307,161,Beauty,3.0,124.42,373.26,373.26,985.0,True,False,False,False,False
20156,14129,792,Books,2.0,46.61,93.22,93.22,,False,False,False,False,False
20157,12514,299,Home,1.0,158.37,158.37,158.37,,False,False,False,False,False
20158,7526,515,Clothing,2.0,184.76,369.52,369.52,,False,False,False,False,False
20159,3639,326,Home,3.0,148.25,444.75,444.75,,False,False,False,False,False
20160,5935,442,Books,2.0,35.97,71.94,71.94,,False,False,False,False,False
20161,12227,892,Sports,1.0,103.64,103.64,103.64,,False,False,False,False,False
20162,1675,186,Sports,1.0,133.87,133.87,133.87,,False,False,False,False,False
20163,81,628,Home,2.0,50.14,100.28,100.28,,False,False,False,False,False
20164,8672,903,Beauty,2.0,100.81,201.62,201.62,,False,False,False,False,False
20165,10448,384,Home,3.0,231.68,695.04,695.04,,False,False,False,False,False
20166,671,706,Home,3.0,209.13,627.39,627.39,,False,False,False,False,False
20167,13729,866,Home,2.0,298.48,596.96,596.96,125.0,True,False,False,False,False
20168,2624,908,Sports,1.0,214.78,214.78,214.78,557.0,True,False,False,False,False
20169,5425,347,Sports,2.0,159.18,318.36,318.36,322.0,True,False,False,False,False
20170,4838,512,Clothing,1.0,84.34,84.34,84.34,,False,False,False,False,False
20171,6336,180,Sports,2.0,46.49,92.98,92.98,128.0,True,False,False,False,False
20172,12676,335,Clothing,1.0,99.17,99.17,99.17,,False,False,False,False,False
20173,812,808,Beauty,2.0,27.31,54.62,54.62,,False,False,False,False,False
20174,2811,378,Sports,1.0,247.35,247.35,247.35,666.0,True,False,False,False,False
20175,4496,603,Electronics,1.0,277.78,277.78,277.78,,False,False,False,False,False
20176,8328,790,Clothing,1.0,98.96,98.96,98.96,1271.0,True,False,False,False,False
20177,1508,882,Clothing,2.0,78.22,156.44,156.44,,False,False,False,False,False
20178,9262,35,Books,3.0,40.49,121.47,121.47,77.0,True,False,False,False,False
20179,13397,501,Beauty,3.0,16.85,50.55,50.55,,False,False,False,False,False
20180,8092,471,Beauty,2.0,95.04,190.08,190.08,,False,False,False,False,False
20181,10397,566,Sports,1.0,215.02,215.02,215.02,,False,False,False,False,False
20182,14472,955,Home,2.0,165.19,330.38,330.38,,False,False,False,False,False
20183,640,809,Electronics,3.0,228.55,685.65,685.65,,False,False,False,False,False
20184,14787,268,Books,3.0,28.51,85.53,85.53,,False,False,False,False,False
20185,9879,578,Electronics,3.0,384.12,1152.36,1152.36,,False,False,False,False,False
20186,1740,778,Home,3.0,81.25,243.75,243.75,,False,False,False,False,False
20187,6686,338,Books,2.0,8.35,16.7,16.7,,False,False,False,False,False
20188,8374,528,Clothing,2.0,126.48,252.96,252.96,,False,False,False,False,False
20189,2570,553,Books,2.0,7.1,14.2,14.2,,False,False,False,False,False
20190,12654,472,Sports,2.0,60.37,120.74,120.74,,False,False,False,False,False
20191,13814,980,Clothing,2.0,78.58,157.16,157.16,,False,False,False,False,False
20192,8752,360,Books,3.0,48.6,145.8,145.8,,False,False,False,False,False
20193,8807,575,Clothing,1.0,85.34,85.34,85.34,,False,False,False,False,False
20194,12333,927,Sports,3.0,135.04,405.12,405.12,,False,False,False,False,False
20195,1866,863,Clothing,2.0,74.76,149.52,149.52,1071.0,True,False,False,False,False
20196,14025,244,Clothing,2.0,103.06,206.12,206.12,974.0,True,False,False,False,False
20197,11291,395,Sports,1.0,98.77,98.77,98.77,,False,False,False,False,False
20198,10309,181,Electronics,2.0,304.36,608.72,608.72,,False,False,False,False,False
20199,9204,168,Home,2.0,129.19,258.38,258.38,1397.0,True,False,False,False,False
20200,3625,266,Books,3.0,23.39,70.17,70.17,,False,False,False,False,False
20201,14260,694,Clothing,3.0,151.85,455.55,455.55,,False,False,False,False,False
20202,8218,287,Electronics,1.0,149.16,149.16,149.16,,False,False,False,False,False
20203,12603,121,Clothing,1.0,104.19,104.19,104.19,,False,False,False,False,False
20204,12248,189,Sports,1.0,52.13,52.13,52.13,,False,False,False,False,False
20205,12695,391,Books,2.0,44.78,89.56,89.56,311.0,True,False,False,False,False
20206,1865,131,Electronics,1.0,281.56,281.56,281.56,,False,False,False,False,False
20207,1990,67,Home,2.0,217.61,435.22,435.22,1234.0,True,False,False,False,False
20208,13138,688,Books,1.0,30.14,30.14,30.14,,False,False,False,False,False
20209,11083,267,Clothing,3.0,171.99,515.97,515.97,154.0,True,False,False,False,False
20210,1542,165,Electronics,2.0,477.09,954.18,954.18,1456.0,True,False,False,False,False
20211,13649,342,Books,1.0,25.35,25.35,25.35,,False,False,False,False,False
20212,2740,483,Beauty,2.0,48.73,97.46,97.46,,False,False,False,False,False
20213,5169,289,Beauty,1.0,18.61,18.61,18.61,,False,False,False,False,False
20214,6659,329,Sports,3.0,57.98,173.94,173.94,,False,False,False,False,False
20215,6226,309,Books,3.0,13.73,41.19,41.19,698.0,True,False,False,False,False
20216,12040,258,Sports,3.0,92.53,277.59,277.59,,False,False,False,False,False
20217,12065,404,Home,2.0,222.26,444.52,444.52,405.0,True,False,False,False,False
20218,7880,465,Sports,1.0,55.55,55.55,55.55,,False,False,False,False,False
20219,1004,313,Beauty,3.0,59.57,178.71,178.71,,False,False,False,False,False
20220,1656,254,Sports,1.0,153.07,153.07,153.07,875.0,True,False,False,False,False
20221,7735,211,Electronics,2.0,335.12,670.24,670.24,,False,False,False,False,False
20222,12567,887,Books,1.0,20.42,20.42,20.42,1300.0,True,False,False,False,False
20223,12042,798,Books,3.0,30.79,92.37,92.37,,False,False,False,False,False
20224,9986,715,Sports,1.0,208.53,208.53,208.53,154.0,True,False,False,False,False
20225,9618,98,Beauty,3.0,72.76,218.28,218.28,1216.0,True,False,False,False,False
20226,6848,594,Electronics,1.0,174.56,174.56,174.56,466.0,True,False,False,False,False
20227,5053,340,Home,2.0,236.86,473.72,473.72,1194.0,True,False,False,False,False
20228,17,234,Sports,1.0,237.37,237.37,237.37,12.0,True,False,False,False,False
20229,8069,484,Books,1.0,41.07,41.07,41.07,,False,False,False,False,False
20230,10452,343,Beauty,2.0,145.48,290.96,290.96,,False,False,False,False,False
20231,8008,222,Books,1.0,31.19,31.19,31.19,,False,False,False,False,False
20232,2281,427,Sports,1.0,149.24,149.24,149.24,,False,False,False,False,False
20233,1634,805,Sports,1.0,54.94,54.94,54.94,,False,False,False,False,False
20234,12084,672,Books,2.0,26.85,53.7,53.7,,False,False,False,False,False
20235,9735,714,Books,3.0,40.39,121.17,121.17,,False,False,False,False,False
20236,13295,364,Beauty,3.0,60.55,181.65,181.65,,False,False,False,False,False
20237,3097,723,Beauty,2.0,90.79,181.58,181.58,,False,False,False,False,False
20238,291,802,Clothing,3.0,119.24,357.72,357.72,,False,False,False,False,False
20239,14768,46,Clothing,1.0,148.25,148.25,148.25,,False,False,False,False,False
20240,2980,451,Sports,2.0,201.18,402.36,402.36,,False,False,False,False,False
20241,14795,478,Books,1.0,23.58,23.58,23.58,574.0,True,False,False,False,False
20242,3377,885,Books,2.0,41.56,83.12,83.12,,False,False,False,False,False
20243,11868,159,Clothing,3.0,72.86,218.58,218.58,,False,False,False,False,False
20244,8331,476,Beauty,2.0,55.96,111.92,111.92,1285.0,True,False,False,False,False
20245,434,68,Home,2.0,144.37,288.74,288.74,,False,False,False,False,False
20246,7560,557,Clothing,1.0,193.41,193.41,193.41,,False,False,False,False,False
20247,6353,968,Books,2.0,46.52,93.04,93.04,,False,False,False,False,False
20248,8635,905,Electronics,3.0,247.35,742.05,742.05,,False,False,False,False,False
20249,3621,889,Clothing,3.0,73.33,219.99,219.99,,False,False,False,False,False
20250,152,711,Books,1.0,33.58,33.58,33.58,469.0,True,False,False,False,False
20251,13623,368,Home,3.0,152.29,456.87,456.87,,False,False,False,False,False
20252,5848,47,Books,1.0,24.51,24.51,24.51,,False,False,False,False,False
20253,7006,562,Beauty,2.0,135.17,270.34,270.34,1373.0,True,False,False,False,False
20254,7524,287,Sports,2.0,161.83,323.66,323.66,,False,False,False,False,False
20255,10197,167,Clothing,3.0,150.3,450.9,450.9,,False,False,False,False,False
20256,3277,521,Home,1.0,287.29,287.29,287.29,,False,False,False,False,False
20257,9783,402,Electronics,1.0,82.33,82.33,82.33,,False,False,False,False,False
20258,6928,48,Home,3.0,161.89,485.67,485.67,,False,False,False,False,False
20259,4688,599,Electronics,3.0,435.64,1306.92,1306.92,,False,False,False,False,False
20260,6119,844,Electronics,1.0,82.11,82.11,82.11,454.0,True,False,False,False,False
20261,9200,561,Sports,1.0,54.81,54.81,54.81,,False,False,False,False,False
20262,425,535,Home,1.0,237.76,237.76,237.76,,False,False,False,False,False
20263,3860,763,Clothing,2.0,34.51,69.02,69.02,,False,False,False,False,False
20264,2154,409,Home,3.0,68.31,204.93,204.93,,False,False,False,False,False
20265,1486,242,Sports,2.0,121.77,243.54,243.54,,False,False,False,False,False
20266,11497,775,Electronics,1.0,398.73,398.73,398.73,,False,False,False,False,False
20267,8917,884,Electronics,2.0,382.12,764.24,764.24,,False,False,False,False,False
20268,14547,525,Sports,2.0,222.56,445.12,445.12,231.0,True,False,False,False,False
20269,7160,367,Electronics,2.0,387.95,775.9,775.9,,False,False,False,False,False
20270,5712,744,Beauty,1.0,124.14,124.14,124.14,1003.0,True,False,False,False,False
20271,14392,402,Home,2.0,298.13,596.26,596.26,,False,False,False,False,False
20272,6421,603,Sports,3.0,119.3,357.9,357.9,1107.0,True,False,False,False,False
20273,11959,452,Books,2.0,11.08,22.16,22.16,,False,False,False,False,False
20274,10903,410,Clothing,1.0,138.88,138.88,138.88,,False,False,False,False,False
20275,1244,994,Beauty,1.0,106.02,106.02,106.02,,False,False,False,False,False
20276,10066,308,Clothing,1.0,27.27,27.27,27.27,,False,False,False,False,False
20277,9243,984,Books,1.0,41.08,41.08,41.08,,False,False,False,False,False
20278,9791,391,Books,2.0,10.46,20.92,20.92,,False,False,False,False,False
20279,7172,163,Home,1.0,117.36,117.36,117.36,,False,False,False,False,False
20280,8396,21,Books,2.0,11.78,23.56,23.56,,False,False,False,False,False
20281,3571,360,Electronics,3.0,494.13,1482.39,1482.39,,False,False,False,False,False
20282,76,78,Books,3.0,41.12,123.36,123.36,756.0,True,False,False,False,False
20283,12773,906,Electronics,1.0,389.94,389.94,389.94,,False,False,False,False,False
20284,2802,678,Sports,2.0,77.96,155.92,155.92,,False,False,False,False,False
20285,11093,59,Home,3.0,182.76,548.28,548.28,,False,False,False,False,False
20286,5222,485,Home,3.0,245.48,736.44,736.44,,False,False,False,False,False
20287,1897,257,Electronics,2.0,88.15,176.3,176.3,,False,False,False,False,False
20288,9073,791,Clothing,2.0,101.75,203.5,203.5,,False,False,False,False,False
20289,608,405,Beauty,1.0,71.99,71.99,71.99,,False,False,False,False,False
20290,13875,298,Beauty,3.0,68.93,206.79,206.79,1462.0,True,False,False,False,False
20291,374,866,Sports,3.0,170.11,510.33,510.33,1215.0,True,False,False,False,False
20292,12711,714,Sports,3.0,231.83,695.49,695.49,,False,False,False,False,False
20293,8254,156,Books,3.0,44.58,133.74,133.74,,False,False,False,False,False
20294,3291,465,Books,1.0,11.02,11.02,11.02,400.0,True,False,False,False,False
20295,12656,754,Electronics,1.0,136.54,136.54,136.54,,False,False,False,False,False
20296,5769,497,Beauty,2.0,127.76,255.52,255.52,1205.0,True,False,False,False,False
20297,4125,887,Clothing,1.0,123.05,123.05,123.05,792.0,True,False,False,False,False
20298,8781,89,Books,3.0,46.97,140.91,140.91,284.0,True,False,False,False,False
20299,6087,785,Home,1.0,79.83,79.83,79.83,,False,False,False,False,False
20300,6142,527,Sports,1.0,216.2,216.2,216.2,,False,False,False,False,False
20301,11334,714,Sports,3.0,196.99,590.97,590.97,,False,False,False,False,False
20302,1627,907,Books,1.0,24.73,24.73,24.73,,False,False,False,False,False
20303,11690,849,Beauty,3.0,122.37,367.11,367.11,,False,False,False,False,False
20304,2,579,Home,2.0,238.85,477.7,477.7,,False,False,False,False,False
20305,2784,826,Books,2.0,45.62,91.24,91.24,,False,False,False,False,False
20306,515,865,Beauty,1.0,35.59,35.59,35.59,,False,False,False,False,False
20307,10146,773,Electronics,1.0,132.04,132.04,132.04,,False,False,False,False,False
20308,13838,24,Sports,2.0,180.68,361.36,361.36,935.0,True,False,False,False,False
20309,1988,81,Electronics,2.0,303.86,607.72,607.72,354.0,True,False,False,False,False
20310,13748,781,Home,2.0,60.92,121.84,121.84,1278.0,True,False,False,False,False
20311,11535,478,Clothing,3.0,172.94,518.82,518.82,,False,False,False,False,False
20312,749,255,Books,3.0,36.97,110.91,110.91,910.0,True,False,False,False,False
20313,10641,365,Home,2.0,176.23,352.46,352.46,,False,False,False,False,False
20314,11859,187,Sports,2.0,148.77,297.54,297.54,,False,False,False,False,False
20315,9107,855,Beauty,3.0,90.76,272.28,272.28,,False,False,False,False,False
20316,6505,315,Sports,1.0,112.03,112.03,112.03,,False,False,False,False,False
20317,2673,990,Home,1.0,167.87,167.87,167.87,,False,False,False,False,False
20318,281,588,Clothing,2.0,198.31,396.62,396.62,,False,False,False,False,False
20319,14495,351,Clothing,2.0,66.77,133.54,133.54,,False,False,False,False,False
20320,8836,691,Home,1.0,45.73,45.73,45.73,,False,False,False,False,False
20321,9445,183,Books,1.0,25.67,25.67,25.67,,False,False,False,False,False
20322,5618,105,Beauty,1.0,117.23,117.23,117.23,,False,False,False,False,False
20323,4847,951,Electronics,2.0,459.66,919.32,919.32,,False,False,False,False,False
20324,8826,855,Sports,2.0,176.88,353.76,353.76,,False,False,False,False,False
20325,7153,631,Electronics,1.0,96.77,96.77,96.77,,False,False,False,False,False
20326,11358,613,Clothing,3.0,148.07,444.21,444.21,,False,False,False,False,False
20327,4692,951,Home,3.0,236.38,709.14,709.14,1234.0,True,False,False,False,False
20328,11467,939,Sports,3.0,193.83,581.49,581.49,,False,False,False,False,False
20329,12082,178,Home,2.0,234.53,469.06,469.06,,False,False,False,False,False
20330,4398,329,Sports,3.0,42.99,128.97,128.97,,False,False,False,False,False
20331,2876,451,Home,3.0,218.82,656.46,656.46,,False,False,False,False,False
20332,2447,306,Electronics,3.0,307.16,921.48,921.48,,False,False,False,False,False
20333,7630,78,Books,2.0,43.59,87.18,87.18,,False,False,False,False,False
20334,3397,658,Books,3.0,49.5,148.5,148.5,,False,False,False,False,False
20335,4719,502,Electronics,2.0,189.82,379.64,379.64,,False,False,False,False,False
20336,14354,925,Books,1.0,7.74,7.74,7.74,,False,False,False,False,False
20337,1247,414,Electronics,2.0,140.35,280.7,280.7,,False,False,False,False,False
20338,1210,829,Sports,1.0,47.97,47.97,47.97,,False,False,False,False,False
20339,275,572,Electronics,2.0,365.88,731.76,731.76,365.0,True,False,False,False,False
20340,11450,819,Beauty,1.0,110.13,110.13,110.13,,False,False,False,False,False
20341,4327,412,Clothing,1.0,190.82,190.82,190.82,299.0,True,False,False,False,False
20342,6856,869,Books,1.0,6.24,6.24,6.24,,False,False,False,False,False
20343,10084,892,Clothing,1.0,66.57,66.57,66.57,,False,False,False,False,False
20344,3991,824,Books,1.0,6.68,6.68,6.68,1221.0,True,False,False,False,False
20345,9642,395,Electronics,2.0,113.15,226.3,226.3,,False,False,False,False,False
20346,1423,49,Electronics,2.0,0.0,0.0,0.0,,False,False,False,False,False
20347,10296,809,Sports,3.0,80.36,241.08,241.08,,False,False,False,False,False
20348,11392,704,Books,1.0,14.5,14.5,14.5,,False,False,False,False,False
20349,12503,71,Books,3.0,23.72,71.16,71.16,,False,False,False,False,False
20350,2972,694,Sports,3.0,221.95,665.85,665.85,,False,False,False,False,False
20351,3864,911,Clothing,1.0,95.56,95.56,95.56,1401.0,True,False,False,False,False
20352,9598,824,Beauty,1.0,146.47,146.47,146.47,,False,False,False,False,False
20353,13717,786,Electronics,3.0,435.51,1306.53,1306.53,,False,False,False,False,False
20354,11650,176,Beauty,2.0,112.83,225.66,225.66,,False,False,False,False,False
20355,10350,886,Beauty,1.0,57.35,57.35,57.35,,False,False,False,False,False
20356,13132,377,Books,1.0,14.91,14.91,14.91,,False,False,False,False,False
20357,5773,562,Books,1.0,30.64,30.64,30.64,,False,False,False,False,False
20358,146,743,Home,3.0,88.94,266.82,266.82,,False,False,False,False,False
20359,4211,6,Electronics,2.0,316.46,632.92,632.92,,False,False,False,False,False
20360,6667,469,Electronics,3.0,50.31,150.93,150.93,,False,False,False,False,False
20361,232,221,Clothing,1.0,152.08,152.08,152.08,,False,False,False,False,False
20362,3862,959,Electronics,3.0,492.3,1476.9,1476.9,,False,False,False,False,False
20363,10961,388,Clothing,,67.92,,,,False,True,False,False,False
20364,3842,343,Electronics,1.0,350.97,350.97,350.97,,False,False,False,False,False
20365,9760,249,Electronics,3.0,370.47,1111.41,1111.41,,False,False,False,False,False
20366,640,949,Electronics,1.0,296.88,296.88,296.88,,False,False,False,False,False
20367,4430,466,Clothing,3.0,127.59,382.77,382.77,,False,False,False,False,False
20368,4178,792,Home,2.0,149.87,299.74,299.74,,False,False,False,False,False
20369,11265,337,Beauty,1.0,147.05,147.05,147.05,,False,False,False,False,False
20370,3213,255,Books,1.0,31.38,31.38,31.38,,False,False,False,False,False
20371,10842,443,Clothing,2.0,144.05,288.1,288.1,,False,False,False,False,False
20372,2266,718,Books,1.0,14.92,14.92,14.92,,False,False,False,False,False
20373,11463,718,Books,2.0,47.8,95.6,95.6,68.0,True,False,False,False,False
20374,11158,767,Beauty,3.0,141.92,425.76,425.76,,False,False,False,False,False
20375,6325,360,Beauty,1.0,80.94,80.94,80.94,,False,False,False,False,False
20376,6556,498,Books,1.0,13.11,13.11,13.11,,False,False,False,False,False
20377,8972,410,Sports,1.0,245.45,245.45,245.45,,False,False,False,False,False
20378,7875,865,Electronics,3.0,324.67,974.01,974.01,,False,False,False,False,False
20379,5347,779,Home,2.0,33.7,67.4,67.4,368.0,True,False,False,False,False
20380,14577,330,Home,2.0,230.74,461.48,461.48,574.0,True,False,False,False,False
20381,5124,524,Sports,1.0,231.34,231.34,231.34,,False,False,False,False,False
20382,7254,920,Sports,2.0,80.33,160.66,160.66,444.0,True,False,False,False,False
20383,12826,660,Sports,1.0,32.81,32.81,32.81,,False,False,False,False,False
20384,844,117,Home,1.0,298.96,298.96,298.96,,False,False,False,False,False
20385,7485,757,Clothing,3.0,35.63,106.89,106.89,,False,False,False,False,False
20386,2368,798,Beauty,1.0,147.46,147.46,147.46,,False,False,False,False,False
20387,4972,871,Home,1.0,296.56,296.56,296.56,,False,False,False,False,False
20388,13597,714,Electronics,1.0,170.84,170.84,170.84,,False,False,False,False,False
20389,13759,971,Electronics,2.0,328.34,656.68,656.68,,False,False,False,False,False
20390,13530,167,Sports,1.0,92.56,92.56,92.56,,False,False,False,False,False
20391,7132,524,Clothing,1.0,142.52,142.52,142.52,,False,False,False,False,False
20392,7067,325,Home,2.0,203.54,407.08,407.08,,False,False,False,False,False
20393,2590,483,Books,3.0,27.31,81.93,81.93,,False,False,False,False,False
20394,565,318,Clothing,1.0,157.54,157.54,157.54,,False,False,False,False,False
20395,6856,731,Home,1.0,234.05,234.05,234.05,,False,False,False,False,False
20396,14931,39,Home,2.0,254.2,508.4,508.4,1249.0,True,False,False,False,False
20397,9215,660,Sports,2.0,219.86,439.72,439.72,664.0,True,False,False,False,False
20398,2404,666,Beauty,1.0,95.78,95.78,95.78,412.0,True,False,False,False,False
20399,5949,335,Sports,2.0,230.13,460.26,460.26,604.0,True,False,False,False,False
20400,1970,997,Clothing,3.0,194.39,583.17,583.17,585.0,True,False,False,False,False
20401,9571,923,Electronics,2.0,147.19,294.38,294.38,,False,False,False,False,False
20402,4400,137,Books,2.0,6.92,13.84,13.84,,False,False,False,False,False
20403,6024,502,Books,2.0,13.16,26.32,26.32,,False,False,False,False,False
20404,543,769,Books,1.0,46.85,46.85,46.85,,False,False,False,False,False
20405,13865,797,Electronics,1.0,304.89,304.89,304.89,,False,False,False,False,False
20406,10588,978,Home,1.0,107.04,107.04,107.04,,False,False,False,False,False
20407,1156,269,Beauty,1.0,128.79,128.79,128.79,,False,False,False,False,False
20408,960,662,Beauty,2.0,127.26,254.52,254.52,,False,False,False,False,False
20409,891,123,Clothing,3.0,167.02,501.06,501.06,,False,False,False,False,False
20410,5946,706,Beauty,2.0,56.73,113.46,113.46,,False,False,False,False,False
20411,7424,743,Books,1.0,24.5,24.5,24.5,,False,False,False,False,False
