product_key,product_id,product_category
330347160306253530,583,Home
306482662880284851,573,Electronics
909660994559698968,613,Home
644141696230205973,597,Beauty
924354182630314424,321,Sports
346177470509851097,684,Electronics
873343749758733023,928,Sports
265113325784969607,308,Clothing
46737636543191312,177,Electronics
424346163666624702,444,Home
553481668943112413,246,Beauty
420986905694589448,498,Beauty
1078373296391184686,976,Beauty
257992813161969254,45,Clothing
998007089603648889,261,Beauty
882181862354798574,448,Sports
294301789499652936,617,Books
3039222217185392,420,Books
879641312222912273,831,Clothing
805251927445176997,560,Electronics
783820175584969071,722,Sports
1058957914299339962,382,Books
428456767865345764,127,Electronics
504195090872391956,439,Home
813518975137737487,544,Clothing
367126621476197493,122,Sports
1112894761576559800,168,Clothing
261533567062112456,575,Books
1085925518142494785,905,Books
725647746218032879,254,Sports
746760772996661630,430,Home
331951224626467405,762,Sports
622273828268064207,335,Electronics
280977258439192227,88,Beauty
400723729976129006,968,Home
682459042660111213,61,Sports
1012308635826056808,43,Electronics
172164304861794708,190,Home
185289934227661223,569,Beauty
308909630378115119,140,Books
452425512164845580,517,Home
658460026538543198,340,Home
22698810810833989,709,Electronics
956638078408460970,885,Sports
329161790826092222,262,Home
1025518883375829916,181,Home
1071255503709073238,319,Books
577951065494781049,90,Home
882272427437735089,806,Clothing
474344180564841249,481,Sports
230163470031070299,428,Books
897463024794924212,841,Sports
999522016571695094,219,Clothing
697917935805875057,656,Clothing
353329059638439442,35,Sports
582549122860617274,406,Electronics
590582523392853024,713,Books
475048425709748659,234,Home
16369797852635183,32,Home
208636539324176186,941,Home
535328324370352413,882,Books
10947916204037841,904,Home
399102940211303713,812,Sports
204193382404968637,942,Clothing
505611352946189768,503,Sports
359377731272293799,459,Electronics
795557613729053861,696,Beauty
474282553025501722,678,Beauty
1137957226204012831,815,Sports
900453740442895321,701,Home
942575208635568561,687,Clothing
693238656571878872,698,Home
701624958276448621,536,Books
1104722144743165557,597,Books
229723748828281042,827,Beauty
93663263225008185,882,Beauty
80466513914207460,105,Home
153820087075263745,676,Sports
939470906649935292,841,Electronics
1050942336484928148,156,Clothing
377386657057108666,124,Clothing
1108640037735986640,988,Sports
301147984709711507,792,Home
140441223726044646,927,Beauty
258261617526258919,194,Sports
352051021551472969,11,Sports
100752862450172734,851,Home
47235665594817738,843,Beauty
1144834642893927403,252,Beauty
879144648517430648,529,Books
725497951807151349,916,Home
863070940975248167,753,Electronics
578897762023311908,741,Beauty
754153058725871606,378,Clothing
899061026728649415,123,Beauty
1139790473819554324,711,Clothing
717056678424199292,144,Home
289722293536717654,554,Books
434313506088585092,444,Beauty
922538481299617730,583,Clothing
273370732676871642,33,Clothing
201788105733190606,605,Clothing
144847146054711885,43,Home
784212352406877035,116,Beauty
926956509733146189,193,Home
224084593223488717,168,Electronics
425224864942425069,249,Clothing
1064044229664042870,7,Books
763118056663088781,272,Books
964219694531369070,396,Books
1048086406057352966,282,Sports
282925567617603384,754,Beauty
940447930824070634,506,Sports
369728878600902296,709,Beauty
55123904333702365,861,Clothing
495239435094310642,624,Books
1071481441007852912,211,Beauty
673877674614144550,944,Clothing
830691431992794088,624,Electronics
1122479451422110737,370,Beauty
168537515851036612,62,Clothing
498892972649489836,964,Books
471552433679454364,802,Electronics
477326236548191433,918,Beauty
907460205034435897,172,Beauty
362555590721738250,438,Books
816100169882420838,375,Electronics
1086428981186357108,497,Beauty
60673872532462198,78,Home
867191639321934984,50,Beauty
489913518212324429,777,Books
164767727256265812,383,Electronics
975717761446743537,721,Clothing
783764372913758546,508,Beauty
513928797170731864,359,Books
445705564883338807,979,Sports
165842567381024756,690,Beauty
670218121301302719,802,Clothing
330927703891747711,767,Beauty
310798255542796833,244,Home
744572933056101299,527,Electronics
314640818922405156,938,Sports
232469517747284998,456,Home
398996216719807878,879,Electronics
29996400628655079,989,Home
635346422337544228,419,Electronics
315093633036749273,528,Home
198736891053797369,726,Beauty
314528526365816812,116,Electronics
911231509509895162,292,Electronics
732767554360932283,272,Beauty
291434384636346828,842,Books
566307947536899153,550,Clothing
328833966560015412,111,Books
581037869863356384,233,Beauty
883529089702651650,290,Books
1050529359195838218,15,Books
516528845309382620,991,Home
1071336239721349973,772,Books
46289497580791839,687,Books
680793496777933283,423,Books
851697051102557483,897,Clothing
921255138712707860,356,Home
10581272012106090,732,Clothing
616819036761209437,558,Beauty
534712233816636283,953,Sports
480670324948251293,999,Clothing
323167925760895642,230,Electronics
169978471565652386,774,Electronics
644089928632970214,895,Beauty
762291266791697064,148,Books
668060499671929135,349,Beauty
829791327991555205,633,Home
513056595007398963,987,Books
306982286960136805,110,Clothing
337603135543954925,958,Books
303128398732433751,664,Home
11882470528494107,79,Clothing
550207254523483076,928,Clothing
942927016532876045,509,Sports
269122116795912783,383,Sports
441960763658141993,519,Books
368153742910772076,945,Home
842597623760665898,457,Beauty
383246189242262011,390,Beauty
7795565414127639,987,Home
1044773397344886814,543,Clothing
651982037852156751,727,Clothing
17919585305043491,780,Clothing
47710550070186291,960,Sports
485271050888986074,774,Books
1076464051852918511,33,Sports
460185907651338034,648,Beauty
278116634685066904,305,Beauty
777001887938291040,347,Sports
485376922341817742,88,Clothing
607642901416325861,276,Home
1112370088608982152,950,Home
720914032696178893,814,Beauty
1135213484843301624,972,Clothing
690502810817606452,654,Books
825144022303317452,673,Electronics
643760260460394674,223,Books
506586360845906278,958,Home
303395703527013218,932,Electronics
181043039053668345,857,Home
618253816318036556,356,Sports
982898410003358159,355,Books
626946103364170990,191,Sports
775005056493014902,990,Beauty
752205137605529285,420,Sports
1137259073173673455,263,Electronics
1104754486846265892,262,Books
332495227480934391,237,Clothing
654974764972630928,830,Electronics
439378490923819955,257,Electronics
39883601861436335,764,Beauty
180911904097386103,629,Beauty
837866297983499913,112,Beauty
586874950275082215,646,Electronics
1091415556493365293,593,Electronics
697879603551575001,306,Books
261024860473632559,70,Electronics
124337889458145595,967,Electronics
307235764185731461,129,Books
1055561528314900163,139,Clothing
367650424967933768,545,Books
652986746810991631,520,Home
786507000757225118,947,Beauty
486305470658695329,780,Beauty
447947377493375840,386,Clothing
978478085116934769,86,Home
809306912547221155,75,Electronics
1151126580180385412,11,Beauty
767613720465188250,733,Clothing
663829602500158865,645,Books
1042445974886366940,411,Beauty
788029995492048167,860,Beauty
445504606696292636,792,Sports
317360817326432957,878,Sports
100842040002827980,657,Clothing
998981867634588599,85,Sports
661380135461414721,712,Beauty
238391933776331035,828,Home
1068565602898603547,49,Sports
868595057170966006,466,Electronics
854869263723791356,806,Books
182756465064460165,895,Clothing
258235880971441786,59,Electronics
781482826459401738,356,Books
167149470199463975,255,Electronics
606517464825062458,351,Home
577273403944957894,57,Beauty
676987474645663189,895,Electronics
1107729486641624341,194,Home
1048669750337447447,824,Electronics
919761222242021305,717,Home
633562380780524057,889,Books
477950756227896335,495,Home
879679773074146822,181,Clothing
971034371316673721,471,Beauty
29657969939465299,215,Electronics
787669372367678614,669,Books
392180144429485443,196,Sports
229775900562842848,179,Books
230874049353031414,538,Home
1075137725291562322,75,Beauty
991377218068061678,787,Electronics
1119419378870226654,832,Electronics
802258969948499925,493,Home
970228364645102911,108,Clothing
122361217686549144,688,Clothing
748618168260193189,427,Home
952269950680580049,659,Home
949128935998308173,81,Home
803037961263903151,28,Sports
265311621873863222,857,Beauty
405404123205803766,537,Sports
158295367850120506,490,Books
1142495200563016375,124,Beauty
938129207857169520,586,Electronics
1062094774920193492,749,Books
1103822374659419163,873,Electronics
181232231879666363,736,Books
164964282129384973,231,Electronics
338207279486649732,728,Clothing
677354353250235636,548,Electronics
277625091656004531,169,Beauty
982536873063645291,803,Sports
504921142445758816,132,Beauty
924852915390865848,159,Electronics
679400603738084066,242,Beauty
926714358297145590,938,Beauty
61008312649514915,995,Books
713747816852195872,198,Home
774452059203999540,864,Clothing
741008279005807719,286,Home
488012039577091182,456,Sports
526983867769589462,435,Electronics
536795231427256216,600,Sports
791224293904579368,963,Sports
281202743135366052,393,Beauty
284038459711821690,328,Sports
684154055113841479,631,Home
747410924010674200,484,Electronics
359111125688632456,169,Books
297630781535760775,445,Sports
1111191041694215432,362,Home
27668042083806050,292,Books
30491730268162004,881,Clothing
1014583717560381607,993,Electronics
1016426479277452864,147,Home
759697000059382349,626,Electronics
414904475921221537,418,Beauty
1060150986995002230,477,Clothing
82113033062201936,314,Electronics
16558699096447854,375,Sports
641350442861627011,837,Books
386345814890139613,520,Sports
773805939067696980,575,Clothing
279742123527093647,662,Books
229470073268248996,161,Books
1021975024114450051,418,Books
288163119722816590,344,Electronics
310168372527238270,407,Sports
1055263088733776972,932,Clothing
579102217543176152,942,Books
509930796973601131,21,Home
556339262768202154,34,Books
911833582996229691,583,Electronics
360606603295037880,531,Beauty
813351270513763981,27,Beauty
231408866343136012,147,Sports
13185691397779388,692,Home
120611526372175147,809,Electronics
330163278072843111,606,Electronics
536159763990966599,567,Beauty
75419383636092366,371,Beauty
963043783712652347,14,Electronics
711822433660571906,622,Clothing
1123977763714948174,288,Clothing
1053431462107617176,442,Sports
821118351484959694,465,Electronics
13139921778428729,945,Sports
378011568223538203,230,Books
600625703165594979,131,Electronics
657984758188032317,242,Home
690169722255746045,464,Home
362011386760696079,525,Clothing
467214112964455867,249,Sports
39677978396147399,704,Home
17825466233894784,841,Clothing
376901361074659881,996,Clothing
695952219039872309,368,Home
275640903681217486,865,Books
934616933712742889,960,Electronics
1132423509470935006,588,Home
306594137205714189,606,Clothing
973515816452962221,533,Home
777132504448317074,615,Home
428430160849831641,906,Clothing
575772891964600381,168,Home
155024577763290800,196,Electronics
1053179635648744257,327,Clothing
220372523336832069,312,Books
427214021290518277,792,Clothing
566629335108123227,37,Electronics
1115871261398689549,333,Beauty
632294488612056239,542,Books
355306229062149120,560,Sports
212881438983283838,702,Home
265329375573434583,207,Electronics
156526868228373143,360,Electronics
1071267263552298474,937,Clothing
365848312559789861,305,Sports
946892536011959814,551,Electronics
304754012074032108,408,Home
191519896179856799,63,Home
1100635428149366037,241,Books
1122046722739498507,957,Sports
764404109610951761,359,Beauty
829228629431940841,438,Sports
898311944285487345,721,Electronics
228624092944029892,891,Clothing
1082356935555556766,920,Sports
267585716501748179,425,Sports
754567734619343442,836,Electronics
246518515436633968,95,Books
458931659144989389,79,Sports
267173442591676522,453,Clothing
788250744535657009,13,Electronics
707882573125279861,699,Books
28722232210521565,571,Electronics
1047519283033167654,47,Sports
106363155479424535,10,Beauty
1063379661128265818,271,Beauty
475023882918775479,46,Beauty
343272193840342225,287,Clothing
664868596933267108,380,Clothing
400521851367783501,520,Electronics
1011819372722644737,221,Clothing
654403630195371923,317,Home
259026155452675388,303,Sports
681907376394035401,836,Sports
523617682507006292,339,Home
471037476016758073,950,Beauty
968705161125716594,543,Beauty
494198897608020736,387,Beauty
804632034024414903,235,Clothing
177751094776873154,859,Books
61274297576838726,570,Home
934855734250756508,662,Clothing
636189402175625764,690,Sports
1136142385684852835,178,Home
273192811536114598,46,Sports
439551216312115638,872,Books
522273388456438146,911,Books
559025456569467010,26,Beauty
534854439788932219,990,Books
461060119353382456,671,Sports
755590096358100672,468,Clothing
548142806974665555,868,Home
1072502214245469619,130,Sports
992354838294418004,568,Clothing
922663794103478629,159,Books
196719963500448154,13,Sports
33546040305620818,292,Beauty
353929637494746040,830,Beauty
487530953392747867,352,Sports
1057576139666337266,646,Clothing
1150835438156252177,596,Sports
760435436718754125,315,Books
975983189540475842,88,Electronics
270101258121674240,657,Books
809254343391165813,365,Home
1062486388286861032,595,Electronics
744014483540010942,101,Electronics
360251998215141788,14,Clothing
278983656222088570,747,Books
783968993272676958,873,Home
805757769494276378,280,Home
168267155870349774,111,Beauty
968221877106327972,663,Electronics
292434148552594453,592,Clothing
783528259629032240,102,Clothing
380024634980709959,16,Books
354229588439519915,115,Clothing
925560752428242157,1,Clothing
1045660024102451307,676,Books
73024629634862968,273,Home
509652347711846507,30,Sports
1125842722972601194,282,Electronics
807100924216757062,8,Beauty
1050759016099673159,671,Clothing
761206187830022048,267,Sports
769140908492708336,848,Clothing
702358586287560067,299,Electronics
566123287375606202,365,Sports
814224947142052190,781,Home
48324474749788605,404,Books
1136885929331012789,962,Home
1046482189471219696,655,Beauty
569321995114957452,654,Sports
333046314594138366,621,Clothing
422986732474746612,255,Books
790992936286705886,606,Home
316436713153605238,207,Sports
781964271684688908,518,Beauty
433981221906035377,153,Electronics
592017748018199098,370,Clothing
822711097818644606,549,Books
577213413308594308,569,Books
754213903195678763,711,Books
350107525167387162,26,Clothing
206609410949578397,339,Beauty
681949725494749971,452,Clothing
22697952628589504,556,Home
701015127025490437,968,Sports
904527127053945393,41,Clothing
1014507760879643859,627,Home
944725982792140848,875,Home
998136430391198746,288,Home
146046647162608974,573,Clothing
606610852215330668,593,Beauty
190852500161567249,490,Sports
515692786033907732,315,Sports
939204027012331341,901,Books
983092505773229912,872,Home
768088760666468179,462,Clothing
1087066969392242125,159,Home
1114935527552103103,570,Electronics
917705026578535075,942,Sports
343185681191442824,150,Electronics
64038860412194142,402,Beauty
630021440871454979,342,Beauty
126529399769723777,458,Beauty
583479016420334241,429,Electronics
371038860729238176,848,Beauty
479135608981518422,903,Home
656550042336017620,761,Clothing
938379151704663272,727,Home
269990841220332857,628,Clothing
712074424483770299,398,Electronics
420620685622134891,793,Clothing
293957999157886976,136,Home
878127518957167672,855,Electronics
814354950695725871,975,Books
285901178688359197,805,Electronics
269822705253946010,447,Electronics
90852088437949108,644,Books
217626253852454482,330,Beauty
719790434431162313,95,Home
792079906572304778,903,Sports
844642360497137402,543,Books
862727538730428595,281,Books
88003853641351851,271,Home
40229989515660246,735,Electronics
8713876377570450,523,Home
230926983695569695,868,Books
1028708146508934606,195,Beauty
4208915083097177,345,Sports
1088739622185555092,310,Clothing
673968193449283001,463,Clothing
88493607229489842,572,Home
792541283624334191,997,Clothing
848972686895248625,426,Home
574305743100448433,241,Clothing
546459882473672526,405,Electronics
860556890912927559,959,Electronics
388549500108479268,226,Books
673931013108042197,627,Beauty
1054043147518197945,230,Home
406103343433600409,170,Home
369727469768384832,633,Sports
300881484879052944,537,Electronics
1075988090183621998,579,Home
222326628948706861,667,Books
903345415855342122,76,Beauty
556054834287028460,124,Sports
105383702345492991,377,Sports
1103722568797198239,933,Clothing
1044256701691042353,549,Home
119712741701932100,131,Books
721508319876591336,284,Beauty
957142643998040236,223,Home
763513637033178731,433,Home
229029674197756454,83,Clothing
674158197149619447,856,Home
306012547703777449,321,Home
365887521135543776,598,Electronics
525596562204274895,216,Books
6622074239252642,794,Electronics
1004446696454828901,778,Sports
232359525054920289,702,Sports
805803492524815411,910,Books
447529045203220686,150,Clothing
88839441836947354,394,Home
79943570485011678,138,Clothing
714000353228030041,36,Sports
1037508585167509331,395,Books
1735852998126011,867,Clothing
499385736403458048,419,Beauty
870613458654881408,925,Books
328947118606249429,407,Home
28987842614570525,89,Sports
788490403734993781,902,Books
717191288135616492,731,Beauty
1104899526532397909,868,Beauty
77277868760220906,819,Clothing
214519354301069360,302,Books
1007157502608634941,239,Sports
319969641549662949,455,Sports
953450800685583867,874,Home
558968844409985736,458,Clothing
313282725392351032,378,Beauty
466849199124120341,48,Beauty
419093255785031281,829,Beauty
433689328638121919,772,Clothing
880997351353076853,924,Books
904454781404132705,491,Clothing
17584397504353270,479,Sports
1070364268766710719,485,Sports
108568655001976803,350,Home
87750455553465026,487,Beauty
614888605955638175,791,Home
258032214698326070,99,Electronics
1089006930110473012,450,Clothing
952924430947450277,745,Clothing
1147175134487460295,575,Electronics
857633297070584925,681,Sports
944797506340046719,321,Beauty
627159111613682864,96,Beauty
11008994961298759,240,Electronics
186866454801991064,741,Clothing
1121494953457107715,982,Books
1117821115553333954,258,Books
678512529710969677,964,Beauty
1062254733013357052,508,Clothing
1083117237140148778,465,Clothing
655420526464404909,238,Electronics
701127042568940502,330,Books
615232161526764369,432,Electronics
1131061476144585316,757,Sports
260866802897179180,234,Books
650205219614223427,558,Home
619769129955245181,347,Books
1040233610701414037,123,Books
455765638464665470,699,Beauty
217815515095832316,293,Clothing
687063303577565239,560,Home
400943831037495319,579,Sports
940640888634829294,29,Books
250724867401882154,565,Home
339409552521903010,40,Clothing
1026233422339751426,25,Electronics
660810395994815428,369,Books
1062090388633199495,178,Electronics
93926841805903691,859,Beauty
765223956337435330,623,Sports
623414291969090359,137,Home
153315769272690584,869,Books
783080280903400430,797,Sports
135227307435082920,751,Beauty
513077059302469379,644,Beauty
426622876030394562,319,Beauty
359414696217798963,472,Clothing
857797748930108165,623,Electronics
749094103694914882,743,Home
1012830800989182477,934,Books
36532350575503522,525,Beauty
305623818993040472,966,Electronics
728832334074179918,922,Beauty
118509730590169798,789,Beauty
876589135105189277,443,Home
814964232438689298,227,Electronics
956143588687661501,814,Electronics
554094570353574496,988,Clothing
679894160224246216,899,Beauty
1152766763444007467,543,Home
8336343936108259,736,Beauty
526060657360953560,652,Home
551743052975260804,349,Electronics
357093656632195566,657,Home
136914574599902554,253,Sports
510824678807041059,411,Electronics
62637355446865638,413,Home
847672549567141072,673,Beauty
1102843954381472796,297,Beauty
388479883502436954,556,Electronics
642599619080501763,613,Books
790318613149467756,20,Home
876675339164893738,205,Home
313794055832065809,51,Beauty
673505698776262086,552,Home
452561449389529003,139,Books
348330791648475244,209,Sports
74939385975277030,330,Clothing
662570345143838232,931,Home
873806061792098097,522,Clothing
96970205795233888,102,Books
938142087932454476,75,Sports
720506248523692115,319,Electronics
22501442825854997,298,Sports
1122798454244223178,602,Electronics
733025960401598560,148,Home
1119518072044475411,796,Home
705960083821736376,468,Sports
1146120046769291392,337,Sports
1024855383774980553,175,Beauty
633684803978209327,104,Sports
288001741874947098,731,Clothing
143889885818820208,552,Sports
816000828088505603,958,Sports
481647082580140399,13,Beauty
28968336532352742,696,Books
321048838660862124,625,Electronics
796636766314332373,209,Electronics
366187103935812289,182,Sports
337048481529760108,521,Home
996967306810635174,595,Home
643380318278260059,19,Books
319595134987150612,421,Beauty
1118184987679928049,781,Beauty
9216235796935309,392,Sports
290485429524938751,803,Clothing
515763039817584541,715,Books
366921642907120748,837,Sports
413294887394034768,851,Books
9502566942219919,165,Sports
516201598920151590,582,Home
1091889489636671826,804,Sports
817329419025277237,734,Clothing
327600101915869571,271,Clothing
784370470177100348,293,Beauty
735096032004710167,708,Books
1005416170864454063,848,Electronics
447950615958900235,911,Beauty
734512064864698272,517,Electronics
522439263926423558,735,Home
1017719300229706713,79,Home
674328322970979203,633,Beauty
1119098137393766603,437,Beauty
1016987803551110483,370,Books
492365309325651285,608,Electronics
766660710360235148,152,Sports
73790857625881432,708,Electronics
308042439605149902,282,Books
1117455405435964996,250,Home
1025230672140228527,318,Beauty
393972943931850811,486,Books
865994775980539715,374,Beauty
808963554689510928,988,Books
253127002206666357,843,Sports
982092520748159710,119,Home
710663774028245160,413,Electronics
1060558714049869191,901,Electronics
46105810568307753,939,Electronics
409074356036307906,158,Beauty
244695869279528574,458,Home
316640773544662894,881,Books
164730061676275816,287,Home
250429510482532684,159,Clothing
1148118109426719394,5,Beauty
300068837650465134,412,Books
684531237066771799,2,Electronics
213702628224543023,775,Electronics
532534336885275841,185,Beauty
929453705229944883,215,Sports
101221915956584131,575,Beauty
170336439557912177,224,Sports
73480639593607668,467,Beauty
725999178418878294,315,Beauty
1048892146606218365,461,Books
882905085992071084,779,Books
5964735782806466,343,Electronics
937981985002376566,677,Sports
116397612706532147,372,Books
793141346136328318,87,Electronics
994350828167590265,602,Books
851726795892544224,596,Home
548919627929335130,624,Sports
757702957775130030,812,Beauty
1095070446396291001,694,Books
397542005412329617,547,Beauty
1106209568948990833,378,Electronics
1050307943012266440,301,Sports
346949023751094177,910,Home
278784298684123758,391,Sports
736259838653478108,579,Electronics
122814156344967461,675,Electronics
565032697881662323,489,Beauty
432687191416324040,427,Electronics
635027673627833250,125,Sports
578244359970025145,938,Clothing
769958257106303775,47,Books
360383065220777392,216,Sports
917622370973897180,238,Sports
318139231976474390,856,Sports
923800639837792314,768,Electronics
704524318769819797,367,Home
307660509683346315,104,Clothing
548245080967899934,671,Beauty
28463728990904435,610,Books
858430562915559224,30,Clothing
1127583168364985669,683,Sports
630162858360781520,524,Books
401639179550947168,582,Books
29867893763833167,839,Home
959064869720251657,314,Beauty
638489997464118715,113,Clothing
519065005102082655,77,Sports
488817401306617879,225,Books
1131023260156609960,18,Electronics
45044018254313786,229,Electronics
516863347701060500,726,Books
26975348815074504,826,Home
706832715358346563,157,Home
808742737767947377,845,Electronics
640855304960106051,362,Beauty
22162376464783286,159,Beauty
624285498124873076,929,Sports
624811988539971381,999,Electronics
127948070342714072,74,Beauty
1004057331305719786,7,Beauty
1136013230782179171,618,Books
567139207177663693,81,Books
1002437209245962911,839,Books
882118221029077672,84,Beauty
147618214789823812,886,Electronics
643753494528763401,129,Electronics
29762146406573002,184,Electronics
1071778088023833165,316,Books
326317668240298791,749,Home
195286840194477348,705,Clothing
444153837817551227,713,Clothing
76512135108247329,281,Sports
972806181801039990,424,Clothing
452681449446032354,183,Beauty
468691463480252087,684,Home
754085523364067730,793,Sports
157769743769829842,575,Home
803423283678500831,565,Clothing
289201214963058079,485,Clothing
917112833981550022,473,Sports
487275054409869572,632,Sports
291936739597344325,334,Clothing
1138182982540379854,888,Home
376942998524383530,41,Electronics
737230369404480425,337,Books
765308261107336856,511,Books
604440233923196241,698,Books
1127518023640084723,795,Books
308434259456851057,496,Electronics
432649449547073452,468,Beauty
221125119413631011,627,Electronics
472701932513216563,291,Sports
125707130725534197,517,Clothing
669072586551518987,790,Beauty
592759875611017215,536,Sports
319653803841299014,432,Home
761222409198746068,121,Books
967574625139695092,481,Clothing
672916072836421469,309,Clothing
856953420310430620,29,Home
630267737830782140,755,Electronics
332561539997667117,109,Books
746448067154736800,118,Electronics
1093576309833237977,745,Home
84476741955538246,855,Books
428014159460437070,66,Electronics
352852554214342932,943,Sports
443954690179081289,554,Electronics
149044281207799980,674,Home
100238348913614934,398,Beauty
688212660128437722,764,Books
1058786207027667828,959,Beauty
878495230106217911,186,Beauty
994152006467366486,339,Books
873052785237736575,720,Home
1078146210494479666,149,Electronics
54334992647344922,948,Books
85150621662345297,685,Clothing
1034675070249747424,108,Beauty
287505819493819870,148,Clothing
917554364147193603,227,Books
601654918013764284,686,Beauty
698025120609254972,122,Electronics
571682389840207241,34,Beauty
837532584293184387,862,Books
890268861574888168,477,Sports
1002978362221164862,713,Beauty
845171355302763474,615,Sports
988028222846532371,387,Sports
130478821411514887,348,Clothing
929101542324270138,312,Home
55887379870748293,934,Sports
880628931225803207,179,Clothing
258138834695573559,906,Home
71998490436486876,663,Beauty
1047071485445193206,193,Electronics
767303490783255805,843,Home
584807294405527214,466,Clothing
174019840762416717,45,Books
759673711195804461,381,Electronics
894607348240496046,592,Beauty
907088956116759056,984,Electronics
755938508445931324,28,Electronics
1100334229827351218,9,Books
1008797875218247192,169,Electronics
779299980371451908,371,Home
582786572902884686,473,Books
266820325052413735,108,Electronics
822513155470994817,523,Clothing
850983878524052294,526,Beauty
835341550649110525,25,Home
370004792129519093,148,Beauty
1097411632747785564,751,Books
388841364420885383,218,Sports
579021430763867613,32,Sports
653345780593286528,784,Sports
738642843404117696,308,Beauty
996645319592794126,751,Electronics
71459227997035597,469,Sports
13593062673605107,516,Home
967790475145112230,616,Clothing
922411118486162014,55,Home
825970964015348731,627,Sports
743084491102815062,667,Sports
38335299520149904,920,Beauty
890473932252308238,209,Home
539465768284873175,458,Books
915498593584329086,913,Home
261460182680520975,512,Electronics
180190155289561136,662,Electronics
1021189399611753209,978,Home
495183713124188485,851,Clothing
62386938634447893,271,Sports
964621313325770142,642,Clothing
234151266939613329,270,Home
630917233700613280,489,Clothing
1038544242441971975,546,Clothing
172039600631587551,388,Books
202153460878806886,893,Electronics
41072907707980159,221,Books
737405217977026587,162,Home
289485627432900231,564,Electronics
629576113931658986,332,Books
998162904664554306,86,Electronics
680349395544197515,544,Home
1103533303135511590,15,Sports
303946960451864817,111,Clothing
1127850672925999329,680,Clothing
720522766655853392,801,Sports
213586882457898073,714,Sports
841355859032135737,545,Electronics
1140481834588331334,19,Home
177034282383857509,970,Books
1150900853768268917,799,Clothing
159674007071964407,581,Electronics
885513649182818369,44,Books
459937740489401504,514,Home
22013008770577939,919,Home
731497828089723300,297,Home
994831899639958734,535,Home
738078667063000042,69,Electronics
1012854588424843920,668,Beauty
1006183935233282323,760,Beauty
795977438567202764,630,Beauty
1035710935127375726,324,Beauty
16559046540030395,366,Clothing
815412454077789186,515,Home
469384604993478637,556,Beauty
150595675391397356,438,Electronics
566384291973316374,333,Clothing
947287321200182157,187,Books
1057689658976636334,227,Beauty
944840905642708327,153,Home
351683891385014322,666,Sports
462280982248056963,652,Sports
110001633245761432,294,Home
422222173446523961,794,Sports
10684023453107039,549,Sports
216197831238781775,52,Sports
377526754245806977,150,Books
722741391369333491,586,Beauty
154978835353638287,564,Home
537986205401638550,720,Books
1045063121252046810,672,Electronics
879423963008156510,742,Clothing
398394420074271411,28,Home
737762651400348900,1,Beauty
850927211746979416,455,Books
726277283044134179,445,Electronics
962180583535274598,384,Beauty
433171395059847744,802,Home
301926456891173943,40,Sports
22885225616375400,697,Books
174174045387320296,391,Home
917853884133184397,917,Home
667868172422493676,256,Books
557908479774224378,298,Books
613043669083617259,200,Beauty
496973235254041114,235,Home
315572254358701462,80,Electronics
641581954539644127,82,Electronics
760874424340266496,599,Home
35535110345931015,812,Home
727500201218781024,733,Beauty
569562092485017856,971,Home
968484665158048057,157,Sports
457201012517041873,479,Electronics
340108444424831627,738,Home
845163370428541351,898,Clothing
925720762186192989,126,Beauty
1141947613268171247,235,Books
608517858883912854,609,Sports
390690448238314263,349,Sports
649956697964256089,588,Electronics
219677908001153907,758,Home
306779746705852684,268,Books
631126870945077235,660,Clothing
664943362872811282,729,Beauty
769484042347178393,938,Home
398505595413738860,704,Books
477820040562454690,898,Home
807260739940952742,390,Books
1079857820846122997,262,Clothing
734937931897301956,965,Books
474855609872207172,158,Books
844396287953076108,858,Clothing
910677339349875698,612,Home
1078601663972670626,246,Electronics
1103313613111127899,60,Sports
29471085742842617,503,Home
1081669047712978435,639,Sports
916727903894809689,6,Beauty
703738837857107139,500,Clothing
515398763267897659,766,Sports
705285044053016536,260,Sports
311156573257209665,923,Beauty
548446523040439417,764,Electronics
474137460591293820,953,Books
316841761997792746,405,Sports
495476059184551034,9,Electronics
160047828721951244,892,Beauty
86787222160368243,682,Home
745513679647620826,399,Home
819481084941655518,392,Electronics
251723603564348856,716,Clothing
1025265458691713294,449,Beauty
501523116655382949,353,Sports
847748370169479686,123,Electronics
846907874237720931,849,Beauty
433597954833829826,87,Home
602937797700232737,17,Electronics
371368487284609559,696,Sports
861478210401244868,323,Books
1140312739999027462,895,Sports
11269507672193638,871,Clothing
471101747998322952,405,Clothing
199076525867423515,873,Books
992632875641908725,649,Electronics
972562080340799482,490,Home
11541313183475581,285,Clothing
855952253500022298,4,Sports
743019807306866074,808,Home
1147126290529345071,207,Beauty
793876969103042083,747,Electronics
1069205350258706936,407,Books
374930564317078360,69,Clothing
674617801938528054,85,Books
872533308233881327,162,Electronics
639350929642079768,953,Beauty
228350904134438783,811,Electronics
493507318882113044,143,Home
640084269083201025,238,Clothing
463425418398322818,632,Home
314703896033080662,334,Home
90466297056018841,476,Home
1142765092919422323,585,Electronics
1136335387032813513,62,Books
791506762528035773,128,Sports
6388435244626769,81,Electronics
1009248549852784873,363,Sports
186296834123470689,806,Beauty
22689169916375109,534,Home
596849718439646358,901,Clothing
615346647490443090,885,Books
252723063006452661,671,Electronics
149395286952963687,683,Clothing
1132695297516796205,541,Electronics
156846742731987224,434,Home
1039626207222466434,237,Books
