order_item_id,order_id,product_key,promotion_key,quantity,unit_price,line_total,attributed_to_promo
33924,7613,266820325052413735,-1,3,451.14,1353.42,False
9947,7770,822513155470994817,1421,3,68.38,205.14,True
30820,177,822513155470994817,-1,1,137.85,137.85,False
34689,12048,822513155470994817,-1,1,169.77,169.77,False
14170,4217,822513155470994817,-1,1,25.21,25.21,False
9019,7802,822513155470994817,-1,1,26.53,26.53,False
16672,7775,850983878524052294,510,3,83.57,250.71,True
13412,4604,850983878524052294,-1,1,142.05,142.05,False
22173,13570,850983878524052294,-1,1,120.62,120.62,False
31997,2050,850983878524052294,-1,1,83.5,83.5,False
33416,11475,850983878524052294,-1,1,67.85,67.85,False
10289,6173,850983878524052294,-1,1,119.7,119.7,False
29774,5239,850983878524052294,-1,2,110.13,220.26,False
27532,12994,835341550649110525,1184,2,226.42,452.84,True
9857,715,835341550649110525,-1,2,201.69,403.38,False
11467,9520,370004792129519093,-1,3,48.05,144.15,False
8401,9600,370004792129519093,-1,2,59.54,119.08,False
19639,3730,370004792129519093,-1,3,100.41,301.23,False
18905,5529,370004792129519093,-1,3,148.13,444.39,False
21617,920,370004792129519093,-1,1,28.35,28.35,False
28165,4958,1097411632747785564,-1,1,17.27,17.27,False
26367,12646,1097411632747785564,-1,2,30.8,61.6,False
25860,9962,1097411632747785564,-1,1,13.74,13.74,False
23115,11803,1097411632747785564,-1,1,14.17,14.17,False
26198,10712,1097411632747785564,-1,1,33.59,33.59,False
29425,3437,1097411632747785564,-1,2,11.91,23.82,False
12837,11198,1097411632747785564,-1,1,33.71,33.71,False
8012,13481,388841364420885383,-1,1,65.99,65.99,False
20113,3951,388841364420885383,-1,2,41.85,83.7,False
13162,10900,388841364420885383,-1,1,227.29,227.29,False
9507,4005,388841364420885383,-1,3,95.9,287.7,False
9653,14227,388841364420885383,-1,1,53.1,53.1,False
15609,13885,388841364420885383,-1,2,124.07,248.14,False
15911,6117,579021430763867613,-1,2,45.74,91.48,False
3036,5093,579021430763867613,-1,2,96.99,193.98,False
28157,5273,579021430763867613,-1,2,170.35,340.7,False
6389,12624,579021430763867613,-1,2,136.72,273.44,False
10359,14074,579021430763867613,-1,1,171.73,171.73,False
33628,11005,579021430763867613,-1,3,76.8,230.4,False
7401,5819,653345780593286528,139,2,149.79,299.58,True
5200,160,653345780593286528,311,1,34.06,34.06,True
7578,9507,653345780593286528,1081,3,165.94,497.82,True
17632,2148,653345780593286528,1130,3,224.09,672.27,True
3794,12935,653345780593286528,-1,3,106.1,318.3,False
33434,3579,653345780593286528,-1,2,104.87,209.74,False
16684,2899,653345780593286528,-1,2,33.55,67.1,False
31039,10790,653345780593286528,-1,3,185.58,556.74,False
2205,12918,653345780593286528,-1,2,46.87,93.74,False
19849,9849,653345780593286528,-1,2,88.85,177.7,False
33630,7145,738642843404117696,805,1,127.14,127.14,True
28169,246,738642843404117696,-1,3,114.24,342.72,False
14730,13669,738642843404117696,-1,1,41.76,41.76,False
12174,13673,996645319592794126,-1,3,448.88,1346.64,False
282,13001,996645319592794126,-1,3,446.55,1339.65,False
25826,7210,996645319592794126,-1,2,406.62,813.24,False
14533,2191,71459227997035597,-1,2,55.58,111.16,False
22053,1552,71459227997035597,-1,3,228.59,685.77,False
17558,13955,13593062673605107,1267,1,34.62,34.62,True
14629,12906,13593062673605107,-1,1,281.39,281.39,False
4087,5807,13593062673605107,-1,3,131.91,395.73,False
12687,14958,13593062673605107,-1,3,230.27,690.81,False
10286,9914,967790475145112230,-1,3,181.41,544.23,False
17051,12761,967790475145112230,-1,2,165.2,330.4,False
28497,14871,967790475145112230,-1,3,177.12,531.36,False
272,12829,967790475145112230,-1,2,38.63,77.26,False
30690,6453,922411118486162014,144,1,221.1,221.1,True
47,2402,922411118486162014,1180,1,218.99,218.99,True
31418,7647,922411118486162014,1263,2,213.97,427.94,True
26872,4844,922411118486162014,-1,1,214.63,214.63,False
27534,221,922411118486162014,-1,2,145.32,290.64,False
156,12140,922411118486162014,-1,2,114.66,229.32,False
10956,2138,922411118486162014,-1,3,192.66,577.98,False
31461,5477,825970964015348731,979,2,235.79,471.58,True
7165,8405,825970964015348731,1420,1,74.94,74.94,True
4994,10990,825970964015348731,-1,1,41.19,41.19,False
28208,744,825970964015348731,-1,3,54.5,163.5,False
26395,14296,825970964015348731,-1,1,102.48,102.48,False
5144,2538,825970964015348731,-1,3,186.18,558.54,False
1305,169,825970964015348731,-1,3,188.14,564.42,False
28482,7482,825970964015348731,-1,1,59.86,59.86,False
30452,2189,743084491102815062,704,3,57.05,171.15,True
7585,6759,743084491102815062,-1,3,138.66,415.98,False
24387,7090,743084491102815062,-1,2,102.04,204.08,False
8720,1798,743084491102815062,-1,3,239.82,719.46,False
11361,2551,743084491102815062,-1,2,101.58,203.16,False
32942,5674,38335299520149904,904,2,57.99,115.98,True
10075,14284,38335299520149904,-1,3,30.5,91.5,False
25944,10585,38335299520149904,-1,1,74.67,74.67,False
22689,6862,38335299520149904,-1,2,92.29,184.58,False
18305,12063,38335299520149904,-1,2,126.42,252.84,False
9506,9675,38335299520149904,-1,1,85.04,85.04,False
25435,10459,38335299520149904,-1,2,106.58,213.16,False
5973,1134,890473932252308238,113,1,190.09,190.09,True
33964,12557,890473932252308238,417,1,27.65,27.65,True
13769,187,890473932252308238,-1,3,97.94,293.82,False
8611,6330,890473932252308238,-1,1,268.39,268.39,False
16103,8603,890473932252308238,-1,2,232.63,465.26,False
27105,6966,890473932252308238,-1,3,235.5,706.5,False
28636,13549,539465768284873175,-1,2,17.82,35.64,False
30628,8243,539465768284873175,-1,2,47.19,94.38,False
21527,4806,539465768284873175,-1,3,24.6,73.8,False
1911,13628,539465768284873175,-1,1,24.56,24.56,False
53,6106,539465768284873175,-1,1,28.97,28.97,False
12511,2388,539465768284873175,-1,3,24.6,73.8,False
5305,4147,915498593584329086,575,1,79.37,79.37,True
16251,12305,915498593584329086,-1,1,257.03,257.03,False
6074,3823,915498593584329086,-1,2,254.62,509.24,False
24094,13069,915498593584329086,-1,3,239.8,719.4,False
24063,4384,915498593584329086,-1,1,55.82,55.82,False
24360,4401,915498593584329086,-1,2,36.81,73.62,False
25107,4261,915498593584329086,-1,3,240.13,720.39,False
13252,14392,915498593584329086,-1,1,197.49,197.49,False
28859,2832,261460182680520975,493,2,309.61,619.22,True
18919,321,261460182680520975,1254,3,349.88,1049.64,True
19739,8128,261460182680520975,-1,3,150.38,451.14,False
6054,7386,261460182680520975,-1,3,444.79,1334.37,False
20564,6912,180190155289561136,1147,3,448.82,1346.46,True
4685,795,180190155289561136,1234,2,288.78,577.56,True
16282,12504,180190155289561136,-1,3,370.93,1112.79,False
13559,875,180190155289561136,-1,2,328.25,656.5,False
27833,13628,180190155289561136,-1,2,106.92,213.84,False
17898,3688,180190155289561136,-1,3,287.9,863.7,False
27784,8319,1021189399611753209,342,3,115.07,345.21,True
6010,2047,1021189399611753209,-1,3,39.6,118.8,False
1820,11001,1021189399611753209,-1,2,228.77,457.54,False
20406,10588,1021189399611753209,-1,1,107.04,107.04,False
33937,9429,1021189399611753209,-1,3,89.88,269.64,False
33688,7729,495183713124188485,-1,3,68.49,205.47,False
28699,13395,495183713124188485,-1,1,193.16,193.16,False
8554,11262,495183713124188485,-1,1,156.07,156.07,False
799,4390,495183713124188485,-1,2,61.02,122.04,False
15463,9134,495183713124188485,-1,1,136.36,136.36,False
22719,278,62386938634447893,1071,3,166.21,498.63,True
18855,8878,62386938634447893,-1,3,135.64,406.92,False
9569,8786,62386938634447893,-1,2,116.71,233.42,False
13397,6031,62386938634447893,-1,1,127.35,127.35,False
31697,5851,964621313325770142,-1,3,112.03,336.09,False
32342,10310,964621313325770142,-1,3,166.1,498.3,False
19757,2188,964621313325770142,-1,3,138.8,416.4,False
25425,7331,964621313325770142,-1,2,104.46,208.92,False
1134,1122,964621313325770142,-1,1,167.6,167.6,False
27475,12873,964621313325770142,-1,3,29.59,88.77,False
3716,598,234151266939613329,113,2,257.23,514.46,True
31150,749,234151266939613329,910,1,165.44,165.44,True
6415,1335,234151266939613329,-1,3,248.93,746.79,False
19916,7162,234151266939613329,-1,1,124.11,124.11,False
15100,8910,234151266939613329,-1,2,232.08,464.16,False
6255,5824,234151266939613329,-1,2,241.79,483.58,False
24424,447,234151266939613329,-1,3,189.47,568.41,False
21207,5436,630917233700613280,41,2,166.15,332.3,True
8438,10860,630917233700613280,825,3,79.28,237.84,True
22310,3661,630917233700613280,767,1,158.1,158.1,True
12557,10859,630917233700613280,1159,3,171.9,515.7,True
1538,8318,630917233700613280,-1,1,69.52,69.52,False
23073,8676,630917233700613280,-1,3,177.55,532.65,False
536,11266,630917233700613280,-1,2,128.87,257.74,False
30745,12947,630917233700613280,-1,3,185.1,555.3,False
22221,4533,630917233700613280,-1,3,125.54,376.62,False
6737,10497,630917233700613280,-1,3,23.47,70.41,False
27980,11089,630917233700613280,-1,2,117.73,235.46,False
27278,14732,630917233700613280,-1,2,102.41,204.82,False
10954,270,630917233700613280,-1,3,114.97,344.91,False
11804,3865,630917233700613280,-1,2,48.88,97.76,False
11552,11090,630917233700613280,-1,3,133.79,401.37,False
29083,1051,630917233700613280,-1,2,57.25,114.5,False
24785,3467,1038544242441971975,501,3,122.06,366.18,True
12182,11880,1038544242441971975,835,1,53.14,53.14,True
19043,3483,1038544242441971975,1224,3,139.61,418.83,True
28029,9748,1038544242441971975,-1,1,171.68,171.68,False
16711,9550,1038544242441971975,-1,3,126.02,378.06,False
13219,7793,1038544242441971975,-1,1,109.71,109.71,False
9590,533,172039600631587551,596,3,19.2,57.6,True
14117,11931,172039600631587551,-1,3,30.71,92.13,False
22195,715,172039600631587551,-1,1,28.42,28.42,False
10244,9533,172039600631587551,-1,2,20.31,40.62,False
15439,13616,172039600631587551,-1,2,27.46,54.92,False
6202,11334,172039600631587551,-1,1,36.67,36.67,False
21790,8555,202153460878806886,-1,2,157.93,315.86,False
34044,5621,202153460878806886,-1,2,158.93,317.86,False
20666,1187,202153460878806886,-1,2,167.72,335.44,False
28721,7870,202153460878806886,-1,1,280.96,280.96,False
28896,12301,202153460878806886,-1,2,435.35,870.7,False
8360,7551,202153460878806886,-1,3,73.06,219.18,False
32063,2195,41072907707980159,861,2,37.74,75.48,True
6747,471,41072907707980159,-1,3,17.46,52.38,False
10879,2915,41072907707980159,-1,3,40.53,121.59,False
29255,2011,41072907707980159,-1,1,34.21,34.21,False
9115,12296,41072907707980159,-1,3,39.25,117.75,False
29908,7539,737405217977026587,871,1,101.72,101.72,True
16139,13830,737405217977026587,1469,2,156.97,313.94,True
15420,14638,737405217977026587,1445,2,151.29,302.58,True
20833,13724,737405217977026587,-1,3,182.76,548.28,False
23332,5686,737405217977026587,-1,2,37.55,75.1,False
30591,6355,737405217977026587,-1,3,210.9,632.7,False
4354,6889,737405217977026587,-1,1,275.58,275.58,False
34216,11622,737405217977026587,-1,1,127.08,127.08,False
27468,6994,737405217977026587,-1,1,100.89,100.89,False
24289,4907,737405217977026587,-1,1,33.09,33.09,False
34875,931,737405217977026587,-1,3,253.31,759.93,False
32017,6462,737405217977026587,-1,1,243.39,243.39,False
13243,6174,737405217977026587,-1,3,288.11,864.33,False
26469,4615,289485627432900231,13,1,445.12,445.12,True
28079,3974,289485627432900231,-1,2,297.02,594.04,False
15265,10354,289485627432900231,-1,2,163.05,326.1,False
32642,4795,289485627432900231,-1,1,453.79,453.79,False
9422,14392,289485627432900231,-1,2,87.47,174.94,False
185,5546,629576113931658986,1132,3,20.69,62.07,True
5051,7292,629576113931658986,-1,1,25.91,25.91,False
16334,713,629576113931658986,-1,2,47.27,94.54,False
29791,13261,629576113931658986,-1,3,5.06,15.18,False
21744,203,629576113931658986,-1,3,47.03,141.09,False
12699,11472,629576113931658986,-1,3,27.73,83.19,False
18240,11514,998162904664554306,863,3,53.04,159.12,True
19310,1434,998162904664554306,863,3,441.71,1325.13,True
2452,4375,998162904664554306,-1,3,122.07,366.21,False
765,4702,998162904664554306,-1,1,166.66,166.66,False
26804,6120,998162904664554306,-1,1,72.9,72.9,False
32791,9339,998162904664554306,-1,2,265.92,531.84,False
16767,12852,998162904664554306,-1,1,317.55,317.55,False
560,2527,680349395544197515,1407,3,268.71,806.13,True
20464,4184,680349395544197515,-1,3,39.62,118.86,False
29381,3362,680349395544197515,-1,3,297.93,893.79,False
14920,1212,680349395544197515,-1,3,179.21,537.63,False
20082,12077,680349395544197515,-1,3,40.53,121.59,False
31325,12123,680349395544197515,-1,2,105.78,211.56,False
25902,14232,680349395544197515,-1,2,75.74,151.48,False
32231,8974,1103533303135511590,910,2,241.36,482.72,True
16755,3918,1103533303135511590,977,1,45.55,45.55,True
9680,6562,1103533303135511590,-1,3,101.48,304.44,False
25838,6532,1103533303135511590,-1,1,55.78,55.78,False
25108,7497,1103533303135511590,-1,3,198.97,596.91,False
11501,2519,303946960451864817,189,3,184.0,552.0,True
33417,2381,303946960451864817,-1,3,185.95,557.85,False
27464,9540,303946960451864817,-1,1,84.01,84.01,False
33285,9972,303946960451864817,-1,3,49.93,149.79,False
26537,586,303946960451864817,-1,1,137.14,137.14,False
20750,907,303946960451864817,-1,1,115.51,115.51,False
12562,13251,1127850672925999329,18,2,191.89,383.78,True
7811,12011,1127850672925999329,-1,2,150.9,301.8,False
7819,12245,1127850672925999329,-1,1,38.43,38.43,False
22425,13093,1127850672925999329,-1,1,91.24,91.24,False
30561,12678,1127850672925999329,-1,1,172.91,172.91,False
2284,14333,1127850672925999329,-1,2,100.47,200.94,False
22206,12967,720522766655853392,-1,2,240.73,481.46,False
19002,13232,720522766655853392,-1,1,188.49,188.49,False
5369,8160,720522766655853392,-1,2,199.31,398.62,False
702,9800,720522766655853392,-1,2,89.64,179.28,False
21994,11940,720522766655853392,-1,1,100.3,100.3,False
6376,3603,720522766655853392,-1,1,234.59,234.59,False
24518,8683,720522766655853392,-1,3,226.7,680.1,False
22848,4559,213586882457898073,-1,2,120.9,241.8,False
26531,619,213586882457898073,-1,3,34.25,102.75,False
3859,6267,213586882457898073,-1,2,120.84,241.68,False
20301,11334,213586882457898073,-1,3,196.99,590.97,False
11544,4160,213586882457898073,-1,2,151.93,303.86,False
20292,12711,213586882457898073,-1,3,231.83,695.49,False
20537,3257,841355859032135737,598,2,310.63,621.26,True
639,10174,841355859032135737,-1,2,475.44,950.88,False
20896,258,841355859032135737,-1,1,416.14,416.14,False
2358,9865,841355859032135737,-1,1,176.84,176.84,False
22821,4354,841355859032135737,-1,2,123.05,246.1,False
34776,418,841355859032135737,-1,3,275.3,825.9,False
4298,14766,841355859032135737,-1,1,256.42,256.42,False
27593,843,841355859032135737,-1,2,53.8,107.6,False
21186,6569,841355859032135737,-1,2,201.91,403.82,False
22521,5294,841355859032135737,-1,1,494.89,494.89,False
10448,247,841355859032135737,-1,3,94.86,284.58,False
10169,1429,841355859032135737,-1,1,372.79,372.79,False
16365,6156,841355859032135737,-1,2,250.06,500.12,False
6375,3434,1140481834588331334,1024,1,134.99,134.99,True
30255,9238,1140481834588331334,1359,2,61.13,122.26,True
18474,6875,1140481834588331334,1438,3,258.45,775.35,True
33290,8545,1140481834588331334,-1,3,234.54,703.62,False
22020,3055,1140481834588331334,-1,1,293.67,293.67,False
12915,3072,1140481834588331334,-1,1,111.13,111.13,False
9703,5904,1140481834588331334,-1,1,119.91,119.91,False
10813,9429,1140481834588331334,-1,2,279.41,558.82,False
24725,13816,1140481834588331334,-1,3,254.73,764.19,False
15150,5273,177034282383857509,-1,1,29.85,29.85,False
13652,4903,177034282383857509,-1,1,39.64,39.64,False
13763,5137,177034282383857509,-1,2,13.79,27.58,False
2639,8872,177034282383857509,-1,1,43.77,43.77,False
26074,8526,177034282383857509,-1,1,17.61,17.61,False
30802,8512,177034282383857509,-1,1,29.13,29.13,False
24902,1084,177034282383857509,-1,1,37.43,37.43,False
17116,4339,177034282383857509,-1,2,7.94,15.88,False
16018,11671,1150900853768268917,510,3,74.97,224.91,True
15840,956,1150900853768268917,-1,3,82.45,247.35,False
33001,6092,159674007071964407,-1,2,373.63,747.26,False
24040,1642,159674007071964407,-1,3,234.98,704.94,False
1530,11296,159674007071964407,-1,2,234.59,469.18,False
22364,8746,885513649182818369,1098,1,34.56,34.56,True
8906,514,885513649182818369,-1,2,42.94,85.88,False
13874,312,885513649182818369,-1,3,12.39,37.17,False
29916,198,885513649182818369,-1,2,29.99,59.98,False
29936,4400,885513649182818369,-1,3,20.56,61.68,False
5700,5025,885513649182818369,-1,2,22.82,45.64,False
26763,13784,885513649182818369,-1,2,29.05,58.1,False
1035,410,885513649182818369,-1,1,14.51,14.51,False
21310,12499,459937740489401504,650,1,229.6,229.6,True
30374,7771,459937740489401504,729,1,260.36,260.36,True
10521,9168,459937740489401504,-1,2,213.26,426.52,False
18999,14833,459937740489401504,-1,2,164.67,329.34,False
28381,7178,459937740489401504,-1,1,52.05,52.05,False
4585,9692,22013008770577939,-1,3,77.05,231.15,False
31000,12596,22013008770577939,-1,3,130.69,392.07,False
11,2667,22013008770577939,-1,3,223.25,669.75,False
10308,4693,22013008770577939,-1,3,178.72,536.16,False
25239,13961,22013008770577939,-1,1,82.59,82.59,False
977,8247,22013008770577939,-1,1,43.82,43.82,False
4760,8340,22013008770577939,-1,1,98.53,98.53,False
25236,9328,731497828089723300,-1,3,219.61,658.83,False
7865,8901,731497828089723300,-1,1,46.95,46.95,False
28903,2865,731497828089723300,-1,3,156.45,469.35,False
8713,9985,731497828089723300,-1,2,41.63,83.26,False
16315,325,994831899639958734,781,1,125.59,125.59,True
12630,4842,994831899639958734,992,2,143.09,286.18,True
20262,425,994831899639958734,-1,1,237.76,237.76,False
3419,4281,994831899639958734,-1,2,55.16,110.32,False
32755,9304,738078667063000042,65,3,341.07,1023.21,True
28319,8074,738078667063000042,69,1,291.11,291.11,True
30538,2598,738078667063000042,-1,2,204.55,409.1,False
2895,13005,738078667063000042,-1,1,256.86,256.86,False
1215,6593,738078667063000042,-1,2,133.46,266.92,False
7237,14763,738078667063000042,-1,1,472.78,472.78,False
15320,12279,738078667063000042,-1,1,242.02,242.02,False
2027,3445,738078667063000042,-1,3,158.51,475.53,False
33291,2932,738078667063000042,-1,2,92.68,185.36,False
14125,8107,738078667063000042,-1,2,168.41,336.82,False
20445,14400,738078667063000042,-1,2,204.68,409.36,False
24467,6630,1012854588424843920,1319,2,101.7,203.4,True
26860,11979,1012854588424843920,-1,1,138.88,138.88,False
33013,10737,1012854588424843920,-1,1,147.93,147.93,False
3267,5734,1012854588424843920,-1,2,106.0,212.0,False
18774,9980,1012854588424843920,-1,1,36.83,36.83,False
13461,5232,1012854588424843920,-1,3,93.63,280.89,False
706,14649,1012854588424843920,-1,2,61.42,122.84,False
17594,6683,1006183935233282323,366,3,16.61,49.83,True
21434,6479,1006183935233282323,1064,2,118.11,236.22,True
19506,8541,1006183935233282323,1325,1,42.75,42.75,True
23542,2975,1006183935233282323,-1,3,16.51,49.53,False
11334,10305,1006183935233282323,-1,3,84.45,253.35,False
5487,5559,1006183935233282323,-1,3,123.37,370.11,False
28038,7900,1006183935233282323,-1,1,105.3,105.3,False
18633,913,1006183935233282323,-1,2,101.6,203.2,False
30264,8924,1006183935233282323,-1,1,18.15,18.15,False
13149,12795,1006183935233282323,-1,3,134.66,403.98,False
107,3047,1006183935233282323,-1,2,84.05,168.1,False
29950,653,1006183935233282323,-1,3,57.75,173.25,False
6618,1815,795977438567202764,362,2,62.69,125.38,True
13192,12948,795977438567202764,-1,3,84.18,252.54,False
21351,5745,795977438567202764,-1,1,72.46,72.46,False
33660,6247,1035710935127375726,-1,2,90.88,181.76,False
30104,13811,1035710935127375726,-1,1,31.76,31.76,False
3379,12764,1035710935127375726,-1,2,99.78,199.56,False
16569,8263,1035710935127375726,-1,2,124.04,248.08,False
12956,1027,16559046540030395,1245,1,150.95,150.95,True
22525,9781,16559046540030395,-1,1,111.92,111.92,False
5300,9314,16559046540030395,-1,2,183.02,366.04,False
528,11905,16559046540030395,-1,3,144.25,432.75,False
22327,574,16559046540030395,-1,2,86.03,172.06,False
3121,10508,815412454077789186,18,2,222.99,445.98,True
10461,9763,815412454077789186,240,2,64.37,128.74,True
11050,10285,815412454077789186,868,3,236.0,708.0,True
30065,1914,815412454077789186,-1,1,164.19,164.19,False
32326,3541,815412454077789186,-1,3,153.4,460.2,False
3421,902,815412454077789186,-1,1,38.41,38.41,False
28426,13541,469384604993478637,77,2,39.27,78.54,True
22254,9056,469384604993478637,-1,1,98.07,98.07,False
332,14860,469384604993478637,-1,3,45.46,136.38,False
21777,9709,150595675391397356,309,3,411.6,1234.8,True
13856,6286,150595675391397356,659,1,369.56,369.56,True
13795,8235,150595675391397356,960,3,70.37,211.11,True
17451,4188,150595675391397356,-1,1,493.71,493.71,False
17062,12210,566384291973316374,927,3,37.54,112.62,True
4031,3544,566384291973316374,-1,3,175.3,525.9,False
15485,8824,566384291973316374,-1,2,57.59,115.18,False
19455,10388,566384291973316374,-1,2,31.49,62.98,False
16014,7864,566384291973316374,-1,2,139.17,278.34,False
12310,645,566384291973316374,-1,2,35.03,70.06,False
32643,7337,947287321200182157,-1,1,45.08,45.08,False
34274,10264,947287321200182157,-1,3,35.98,107.94,False
18180,11362,947287321200182157,-1,2,8.71,17.42,False
13688,565,947287321200182157,-1,1,5.71,5.71,False
5629,5036,1057689658976636334,51,2,74.02,148.04,True
2412,11949,1057689658976636334,-1,2,21.59,43.18,False
26312,12475,1057689658976636334,-1,3,115.03,345.09,False
4265,14318,1057689658976636334,-1,3,105.1,315.3,False
17723,9551,1057689658976636334,-1,1,111.85,111.85,False
3546,12690,1057689658976636334,-1,1,63.23,63.23,False
10490,882,944840905642708327,119,3,52.22,156.66,True
33496,13238,944840905642708327,-1,3,267.15,801.45,False
1528,4746,351683891385014322,474,3,242.4,727.2,True
9937,684,351683891385014322,757,3,87.82,263.46,True
10905,9683,351683891385014322,690,3,123.92,371.76,True
5455,4524,351683891385014322,1499,3,99.28,297.84,True
946,10999,351683891385014322,-1,1,239.34,239.34,False
2465,8803,351683891385014322,-1,3,34.71,104.13,False
4570,10314,351683891385014322,-1,1,223.91,223.91,False
24433,9007,351683891385014322,-1,3,105.45,316.35,False
3451,12776,351683891385014322,-1,3,89.14,267.42,False
25645,2207,462280982248056963,-1,2,208.13,416.26,False
26258,6946,462280982248056963,-1,2,87.23,174.46,False
8962,6010,110001633245761432,370,2,137.07,274.14,True
27935,11072,110001633245761432,-1,1,143.11,143.11,False
7681,4122,110001633245761432,-1,1,232.91,232.91,False
28698,13016,110001633245761432,-1,1,94.76,94.76,False
3928,7979,110001633245761432,-1,3,151.76,455.28,False
18054,4570,110001633245761432,-1,2,217.82,435.64,False
31777,4643,110001633245761432,-1,3,156.83,470.49,False
3177,8594,422222173446523961,30,2,86.75,173.5,True
7046,11047,422222173446523961,312,3,209.46,628.38,True
2800,6355,422222173446523961,-1,3,117.89,353.67,False
5883,7920,422222173446523961,-1,2,114.69,229.38,False
4266,5719,422222173446523961,-1,1,204.25,204.25,False
30952,6673,10684023453107039,1020,2,227.81,455.62,True
2375,6984,10684023453107039,961,1,130.04,130.04,True
9410,13612,10684023453107039,-1,1,120.23,120.23,False
17625,8551,10684023453107039,-1,1,199.48,199.48,False
2809,10465,10684023453107039,-1,3,202.8,608.4,False
24151,6028,216197831238781775,-1,3,131.05,393.15,False
22278,2561,216197831238781775,-1,3,100.53,301.59,False
29455,2571,216197831238781775,-1,2,201.06,402.12,False
32237,1992,216197831238781775,-1,1,37.91,37.91,False
14839,9544,377526754245806977,311,1,29.16,29.16,True
10834,2934,377526754245806977,-1,1,33.15,33.15,False
25094,11196,722741391369333491,255,2,124.46,248.92,True
11066,2543,722741391369333491,560,1,67.47,67.47,True
22144,10984,722741391369333491,-1,2,80.28,160.56,False
13983,12067,722741391369333491,-1,1,81.41,81.41,False
10522,11817,722741391369333491,-1,2,52.56,105.12,False
2163,11560,722741391369333491,-1,1,98.54,98.54,False
18137,1366,722741391369333491,-1,1,18.66,18.66,False
10149,14348,722741391369333491,-1,2,63.93,127.86,False
30728,12882,722741391369333491,-1,3,52.44,157.32,False
4863,14252,722741391369333491,-1,1,45.85,45.85,False
8891,7688,154978835353638287,1407,2,266.75,533.5,True
16047,7520,154978835353638287,-1,3,187.6,562.8,False
34958,137,154978835353638287,-1,2,286.78,573.56,False
2186,11151,154978835353638287,-1,3,278.74,836.22,False
32950,1401,154978835353638287,-1,3,188.18,564.54,False
27657,5221,154978835353638287,-1,2,132.37,264.74,False
110,14839,154978835353638287,-1,2,107.68,215.36,False
14494,2217,154978835353638287,-1,1,169.47,169.47,False
2798,281,154978835353638287,-1,2,52.9,105.8,False
24869,1289,537986205401638550,113,2,23.26,46.52,True
15034,1488,537986205401638550,1098,1,26.52,26.52,True
26738,5899,537986205401638550,-1,2,40.21,80.42,False
23090,3542,537986205401638550,-1,1,10.39,10.39,False
15313,14164,537986205401638550,-1,1,16.33,16.33,False
24147,5940,537986205401638550,-1,1,33.15,33.15,False
7506,8612,537986205401638550,-1,3,10.17,30.51,False
6483,14844,537986205401638550,-1,1,49.05,49.05,False
15676,10705,537986205401638550,-1,3,47.66,142.98,False
21696,12455,1045063121252046810,2,2,196.9,393.8,True
12536,6039,1045063121252046810,-1,3,387.55,1162.65,False
25024,6590,1045063121252046810,-1,2,226.62,453.24,False
5063,13031,1045063121252046810,-1,1,238.87,238.87,False
24167,178,1045063121252046810,-1,3,131.81,395.43,False
21590,4498,879423963008156510,1172,3,84.31,252.93,True
17260,10952,879423963008156510,-1,3,168.17,504.51,False
8256,7832,879423963008156510,-1,3,153.41,460.23,False
24488,7285,879423963008156510,-1,1,60.14,60.14,False
3325,3796,398394420074271411,1422,1,157.37,157.37,True
1522,6361,398394420074271411,-1,3,121.3,363.9,False
31147,6493,398394420074271411,-1,1,284.39,284.39,False
14905,9278,398394420074271411,-1,3,295.43,886.29,False
7197,13817,398394420074271411,-1,1,137.44,137.44,False
17309,1474,398394420074271411,-1,3,297.94,893.82,False
6002,466,737762651400348900,319,2,134.93,269.86,True
34076,6502,737762651400348900,1086,1,56.99,56.99,True
29085,12203,737762651400348900,-1,1,120.34,120.34,False
7200,3744,737762651400348900,-1,2,56.88,113.76,False
3272,4745,850927211746979416,497,2,47.43,94.86,True
13565,6140,850927211746979416,1473,2,38.31,76.62,True
11375,11892,850927211746979416,-1,3,49.36,148.08,False
6971,13981,850927211746979416,-1,3,48.16,144.48,False
15939,11086,850927211746979416,-1,3,13.74,41.22,False
13183,14335,726277283044134179,929,3,332.93,998.79,True
30775,5575,726277283044134179,929,1,481.95,481.95,True
29285,12025,726277283044134179,1301,3,340.55,1021.65,True
34787,14910,726277283044134179,-1,2,336.66,673.32,False
33481,10347,726277283044134179,-1,3,320.92,962.76,False
23306,10143,726277283044134179,-1,2,389.69,779.38,False
20775,14954,726277283044134179,-1,1,324.46,324.46,False
773,7466,726277283044134179,-1,1,361.54,361.54,False
26241,4440,726277283044134179,-1,2,429.03,858.06,False
5854,4719,726277283044134179,-1,1,404.4,404.4,False
20470,6710,726277283044134179,-1,3,143.23,429.69,False
10044,13513,962180583535274598,614,1,24.7,24.7,True
19086,4193,962180583535274598,-1,3,87.28,261.84,False
14918,7193,962180583535274598,-1,2,53.49,106.98,False
20465,3510,962180583535274598,-1,3,41.33,123.99,False
31856,97,433171395059847744,-1,1,132.15,132.15,False
33335,2120,433171395059847744,-1,3,233.77,701.31,False
31162,5341,433171395059847744,-1,3,290.17,870.51,False
25151,5503,433171395059847744,-1,2,102.69,205.38,False
14608,9783,433171395059847744,-1,3,233.04,699.12,False
21425,11942,301926456891173943,-1,2,232.8,465.6,False
19126,5406,301926456891173943,-1,3,66.91,200.73,False
