order_id,customer_key,promotion_key,order_date_key,order_date,order_status,order_channel,order_value,attributed_to_promo,customer_segment_at_time
619,1289,-1,20250526,2025-05-26,PAID,Social,75.4,False,Low_Value
4035,1289,-1,20250411,2025-04-11,PAID,Email,49.66,False,Low_Value
11481,1289,-1,20250529,2025-05-29,PAID,Push,55.78,False,Low_Value
832,1288,-1,20240713,2024-07-13,PAID,Push,227.44,False,High_Value
5813,1288,-1,20250619,2025-06-19,PAID,SMS,125.72,False,High_Value
6071,1288,-1,20250529,2025-05-29,CANCEL,Push,179.2,False,High_Value
6318,1288,-1,20240716,2024-07-16,PAID,Push,131.55,False,High_Value
7877,1288,-1,20250701,2025-07-01,CANCEL,Push,217.23,False,High_Value
11485,1288,-1,20250704,2025-07-04,PAID,Social,175.61,False,High_Value
12472,1288,-1,20250205,2025-02-05,PAID,Push,204.7,False,High_Value
2717,1287,-1,20241013,2024-10-13,PAID,Direct,576.68,False,High_Value
4483,1287,-1,20241024,2024-10-24,PAID,Direct,520.35,False,High_Value
6223,1287,-1,20241122,2024-11-22,CANCEL,Direct,512.83,False,High_Value
8873,1287,-1,20250412,2025-04-12,PAID,Direct,561.51,False,High_Value
10822,1287,-1,20240930,2024-09-30,PAID,Direct,549.34,False,High_Value
13042,1287,-1,20240829,2024-08-29,PAID,Direct,466.35,False,High_Value
110,1286,-1,20241019,2024-10-19,PAID,SMS,133.49,False,New_Customer
875,1286,-1,20241112,2024-11-12,CANCEL,SMS,154.21,False,New_Customer
2431,1286,-1,20240713,2024-07-13,PAID,SMS,145.74,False,New_Customer
2442,1286,-1,20240714,2024-07-14,PAID,Direct,150.12,False,New_Customer
4471,1286,-1,20250602,2025-06-02,PAID,Push,111.16,False,New_Customer
2749,1285,-1,20241107,2024-11-07,PAID,Email,135.07,False,Medium_Value
3643,1285,-1,20240926,2024-09-26,PAID,Email,167.61,False,Medium_Value
4538,1285,-1,20241111,2024-11-11,CANCEL,Social,111.71,False,Medium_Value
7644,1285,-1,20240903,2024-09-03,PAID,SMS,205.2,False,Medium_Value
9326,1285,-1,20250324,2025-03-24,PAID,Push,140.89,False,Medium_Value
12973,1285,-1,20250413,2025-04-13,PAID,Email,126.54,False,Medium_Value
13888,1285,-1,20241216,2024-12-16,PAID,Email,185.99,False,Medium_Value
4,1284,-1,20250318,2025-03-18,PAID,Social,86.91,False,New_Customer
6299,1284,-1,20250119,2025-01-19,PAID,SMS,68.42,False,New_Customer
6970,1284,-1,20241007,2024-10-07,PAID,Social,79.12,False,New_Customer
7148,1284,-1,20250627,2025-06-27,PAID,Social,55.35,False,New_Customer
12899,1284,-1,20250312,2025-03-12,CANCEL,Social,77.39,False,New_Customer
13976,1284,-1,20250514,2025-05-14,PAID,Social,63.05,False,New_Customer
1887,1283,-1,20250617,2025-06-17,PAID,Direct,300.26,False,High_Value
3485,1283,-1,20250217,2025-02-17,PAID,SMS,357.75,False,High_Value
4605,1283,-1,20241205,2024-12-05,PAID,Direct,329.13,False,High_Value
7200,1283,-1,20240716,2024-07-16,PAID,Social,382.47,False,High_Value
10415,1283,-1,20240809,2024-08-09,PAID,SMS,311.98,False,High_Value
10582,1283,-1,20250321,2025-03-21,PAID,Push,401.89,False,High_Value
11697,1283,-1,20240714,2024-07-14,PAID,SMS,431.69,False,High_Value
12568,1283,-1,20241205,2024-12-05,PAID,SMS,398.03,False,High_Value
13533,1283,-1,20241201,2024-12-01,PAID,Direct,285.22,False,High_Value
2306,1282,-1,20240818,2024-08-18,CANCEL,Push,87.54,False,Low_Value
3015,1282,-1,20240708,2024-07-08,PAID,Direct,115.53,False,Low_Value
10668,1282,-1,20240927,2024-09-27,CANCEL,Direct,84.69,False,Low_Value
13031,1282,-1,20250622,2025-06-22,CANCEL,Push,100.4,False,Low_Value
13692,1282,-1,20240725,2024-07-25,CANCEL,Direct,101.7,False,Low_Value
14728,1282,-1,20240802,2024-08-02,CANCEL,Direct,117.05,False,Low_Value
1549,1281,-1,20241108,2024-11-08,PAID,SMS,315.71,False,High_Value
4071,1281,-1,20240831,2024-08-31,CANCEL,Push,443.85,False,High_Value
5639,1281,-1,20250314,2025-03-14,CANCEL,SMS,320.52,False,High_Value
6158,1281,-1,20241125,2024-11-25,PAID,SMS,363.53,False,High_Value
10694,1281,-1,20250402,2025-04-02,PAID,SMS,370.24,False,High_Value
11638,1281,-1,20241112,2024-11-12,CANCEL,SMS,443.35,False,High_Value
12979,1281,-1,20250529,2025-05-29,PAID,Push,394.68,False,High_Value
13904,1281,-1,20250526,2025-05-26,PAID,SMS,445.75,False,High_Value
1974,1280,-1,20241102,2024-11-02,PAID,Push,175.72,False,Medium_Value
4117,1280,-1,20250415,2025-04-15,PAID,SMS,167.38,False,Medium_Value
7022,1280,-1,20240809,2024-08-09,PAID,Push,169.12,False,Medium_Value
9119,1280,-1,20250206,2025-02-06,PAID,Push,135.97,False,Medium_Value
9549,1280,-1,20241215,2024-12-15,PAID,Push,173.84,False,Medium_Value
3863,1279,-1,20250205,2025-02-05,PAID,Push,136.14,False,Medium_Value
4122,1279,-1,20240828,2024-08-28,CANCEL,Social,141.06,False,Medium_Value
4943,1279,-1,20250401,2025-04-01,CANCEL,SMS,157.87,False,Medium_Value
5658,1279,-1,20241212,2024-12-12,PAID,Push,163.65,False,Medium_Value
6358,1279,-1,20241019,2024-10-19,PAID,Push,199.71,False,Medium_Value
6454,1279,-1,20250304,2025-03-04,PAID,Social,184.06,False,Medium_Value
6876,1279,-1,20250629,2025-06-29,CANCEL,Push,191.67,False,Medium_Value
9784,1279,-1,20250407,2025-04-07,CANCEL,Push,146.14,False,Medium_Value
13269,1279,-1,20240806,2024-08-06,CANCEL,Email,142.02,False,Medium_Value
13521,1279,-1,20250518,2025-05-18,PAID,Push,198.12,False,Medium_Value
13549,1279,-1,20241214,2024-12-14,PAID,Push,158.2,False,Medium_Value
807,1278,-1,20240730,2024-07-30,PAID,Direct,350.13,False,High_Value
2037,1278,-1,20250228,2025-02-28,PAID,Social,480.44,False,High_Value
5137,1278,-1,20250703,2025-07-03,PAID,Direct,529.74,False,High_Value
5289,1278,-1,20250424,2025-04-24,PAID,Social,511.94,False,High_Value
6783,1278,-1,20250207,2025-02-07,CANCEL,Email,367.72,False,High_Value
7742,1278,-1,20240816,2024-08-16,PAID,SMS,490.05,False,High_Value
9091,1278,-1,20250124,2025-01-24,PAID,Social,434.49,False,High_Value
11368,1278,-1,20241026,2024-10-26,PAID,Social,440.36,False,High_Value
11562,1278,-1,20241220,2024-12-20,PAID,SMS,340.19,False,High_Value
13547,1278,-1,20240817,2024-08-17,PAID,Social,308.73,False,High_Value
1661,1277,-1,20240823,2024-08-23,PAID,SMS,155.89,False,Medium_Value
10573,1277,-1,20240907,2024-09-07,PAID,SMS,142.97,False,Medium_Value
13135,1277,-1,20250105,2025-01-05,PAID,Email,151.28,False,Medium_Value
14582,1277,-1,20241012,2024-10-12,PAID,Social,172.69,False,Medium_Value
14790,1277,-1,20250511,2025-05-11,PAID,Social,165.62,False,Medium_Value
1670,1276,-1,20250106,2025-01-06,PAID,SMS,100.02,False,New_Customer
7179,1276,-1,20240927,2024-09-27,PAID,SMS,97.06,False,New_Customer
7674,1276,-1,20250319,2025-03-19,PAID,SMS,88.87,False,New_Customer
8910,1276,-1,20240905,2024-09-05,PAID,Social,81.4,False,New_Customer
11863,1276,-1,20250313,2025-03-13,PAID,SMS,103.36,False,New_Customer
13373,1276,-1,20250106,2025-01-06,CANCEL,SMS,123.84,False,New_Customer
13862,1276,-1,20250528,2025-05-28,PAID,SMS,114.77,False,New_Customer
2124,1275,-1,20241024,2024-10-24,PAID,Social,77.01,False,Medium_Value
2384,1275,-1,20240820,2024-08-20,PAID,Direct,92.94,False,Medium_Value
3506,1275,-1,20241214,2024-12-14,PAID,Direct,78.05,False,Medium_Value
7712,1275,-1,20250520,2025-05-20,PAID,Direct,69.75,False,Medium_Value
12612,1275,-1,20250609,2025-06-09,PAID,Direct,89.48,False,Medium_Value
1037,1273,-1,20241219,2024-12-19,PAID,SMS,155.71,False,New_Customer
6279,1273,-1,20240924,2024-09-24,PAID,Direct,182.44,False,New_Customer
12482,1273,-1,20241216,2024-12-16,PAID,Social,133.96,False,New_Customer
8329,1272,-1,20250218,2025-02-18,CANCEL,SMS,379.37,False,High_Value
10212,1272,-1,20241025,2024-10-25,PAID,Direct,496.59,False,High_Value
11173,1272,-1,20250203,2025-02-03,PAID,Direct,514.44,False,High_Value
11887,1272,-1,20250119,2025-01-19,PAID,Email,569.43,False,High_Value
849,1271,-1,20250123,2025-01-23,PAID,Social,85.25,False,Medium_Value
866,1271,-1,20250206,2025-02-06,CANCEL,Email,134.01,False,Medium_Value
1211,1271,-1,20250410,2025-04-10,PAID,Email,95.33,False,Medium_Value
2664,1271,-1,20250201,2025-02-01,CANCEL,SMS,119.23,False,Medium_Value
7410,1271,-1,20250312,2025-03-12,PAID,Email,96.12,False,Medium_Value
8262,1271,-1,20250326,2025-03-26,PAID,Email,126.84,False,Medium_Value
12316,1271,-1,20240806,2024-08-06,PAID,Email,115.89,False,Medium_Value
5208,1270,-1,20250630,2025-06-30,PAID,Email,69.52,False,Low_Value
5936,1270,-1,20250617,2025-06-17,PAID,SMS,59.26,False,Low_Value
6558,1270,-1,20241016,2024-10-16,PAID,Email,79.43,False,Low_Value
6888,1270,-1,20241226,2024-12-26,PAID,SMS,77.89,False,Low_Value
8142,1270,-1,20250304,2025-03-04,PAID,Direct,82.23,False,Low_Value
9791,1270,-1,20250120,2025-01-20,PAID,Email,65.93,False,Low_Value
11440,1270,-1,20241225,2024-12-25,PAID,Email,65.23,False,Low_Value
13353,1270,-1,20250201,2025-02-01,CANCEL,Email,79.57,False,Low_Value
1993,1269,-1,20250418,2025-04-18,CANCEL,Email,98.03,False,Medium_Value
3618,1269,-1,20250515,2025-05-15,PAID,SMS,77.13,False,Medium_Value
4726,1269,-1,20250107,2025-01-07,PAID,Push,96.78,False,Medium_Value
4996,1269,-1,20250123,2025-01-23,PAID,Email,69.44,False,Medium_Value
5921,1269,-1,20250309,2025-03-09,PAID,Email,76.49,False,Medium_Value
9646,1269,-1,20240820,2024-08-20,PAID,Email,83.58,False,Medium_Value
10851,1269,-1,20240723,2024-07-23,PAID,Social,95.78,False,Medium_Value
13387,1269,-1,20250607,2025-06-07,PAID,Email,74.08,False,Medium_Value
1643,1268,-1,20250228,2025-02-28,PAID,Social,92.87,False,Medium_Value
3615,1268,-1,20250512,2025-05-12,PAID,Social,164.02,False,Medium_Value
5417,1268,-1,20250405,2025-04-05,PAID,Direct,101.04,False,Medium_Value
6549,1268,-1,20240716,2024-07-16,CANCEL,Social,146.28,False,Medium_Value
7398,1268,-1,20250126,2025-01-26,CANCEL,Email,121.46,False,Medium_Value
9158,1268,-1,20250521,2025-05-21,PAID,Email,154.75,False,Medium_Value
9509,1268,-1,20250105,2025-01-05,PAID,Social,105.8,False,Medium_Value
9566,1268,-1,20240721,2024-07-21,PAID,Social,114.88,False,Medium_Value
10098,1268,-1,20250418,2025-04-18,PAID,SMS,151.73,False,Medium_Value
11101,1268,-1,20241201,2024-12-01,PAID,Email,153.33,False,Medium_Value
11102,1268,-1,20241012,2024-10-12,PAID,Direct,163.81,False,Medium_Value
14983,1268,-1,20240915,2024-09-15,PAID,Social,132.4,False,Medium_Value
3896,1267,-1,20240708,2024-07-08,PAID,Push,128.27,False,New_Customer
5607,1267,-1,20240923,2024-09-23,PAID,SMS,134.36,False,New_Customer
5771,1267,-1,20250513,2025-05-13,PAID,SMS,108.49,False,New_Customer
7433,1267,-1,20250110,2025-01-10,PAID,Push,160.12,False,New_Customer
9843,1267,-1,20241019,2024-10-19,PAID,SMS,135.09,False,New_Customer
11429,1267,-1,20241108,2024-11-08,CANCEL,Direct,125.28,False,New_Customer
12864,1267,-1,20250402,2025-04-02,PAID,Social,146.8,False,New_Customer
637,1266,-1,20250417,2025-04-17,PAID,Direct,98.05,False,Low_Value
4190,1266,-1,20250626,2025-06-26,CANCEL,Direct,59.69,False,Low_Value
3360,1265,-1,20250628,2025-06-28,PAID,Direct,81.06,False,New_Customer
4508,1265,-1,20250630,2025-06-30,PAID,Direct,94.41,False,New_Customer
7641,1265,-1,20250405,2025-04-05,PAID,SMS,71.19,False,New_Customer
7824,1265,-1,20250302,2025-03-02,PAID,Email,64.92,False,New_Customer
8539,1265,-1,20241222,2024-12-22,CANCEL,SMS,72.43,False,New_Customer
1781,1264,-1,20250312,2025-03-12,PAID,Social,123.62,False,New_Customer
3626,1264,-1,20250519,2025-05-19,PAID,Email,122.6,False,New_Customer
7490,1264,-1,20250628,2025-06-28,PAID,Email,101.72,False,New_Customer
7605,1264,-1,20250425,2025-04-25,PAID,SMS,131.53,False,New_Customer
8323,1264,-1,20240715,2024-07-15,PAID,Push,102.34,False,New_Customer
10414,1264,-1,20250303,2025-03-03,PAID,Email,96.57,False,New_Customer
12277,1264,-1,20241207,2024-12-07,CANCEL,Email,115.09,False,New_Customer
14528,1264,-1,20250130,2025-01-30,PAID,Email,114.09,False,New_Customer
2979,1263,-1,20241115,2024-11-15,CANCEL,SMS,92.37,False,Low_Value
3491,1263,-1,20240907,2024-09-07,PAID,SMS,71.62,False,Low_Value
5832,1263,-1,20250603,2025-06-03,PAID,Direct,116.05,False,Low_Value
13288,1263,-1,20250201,2025-02-01,CANCEL,SMS,77.66,False,Low_Value
515,1262,-1,20241208,2024-12-08,PAID,Social,97.97,False,Low_Value
1604,1262,-1,20240821,2024-08-21,PAID,Push,78.73,False,Low_Value
4609,1262,-1,20250402,2025-04-02,PAID,Social,97.76,False,Low_Value
8855,1262,-1,20250430,2025-04-30,PAID,Social,86.07,False,Low_Value
13245,1262,-1,20241211,2024-12-11,CANCEL,SMS,89.14,False,Low_Value
4114,1261,-1,20241217,2024-12-17,PAID,SMS,141.26,False,Medium_Value
4212,1261,-1,20240811,2024-08-11,CANCEL,Email,149.54,False,Medium_Value
9739,1261,-1,20240731,2024-07-31,PAID,Direct,137.49,False,Medium_Value
10728,1261,-1,20250208,2025-02-08,PAID,Direct,143.73,False,Medium_Value
10784,1261,-1,20250227,2025-02-27,CANCEL,Push,139.14,False,Medium_Value
12171,1261,-1,20241209,2024-12-09,PAID,Direct,101.11,False,Medium_Value
2233,1260,-1,20240913,2024-09-13,PAID,Email,107.07,False,New_Customer
2281,1260,-1,20250309,2025-03-09,PAID,Push,75.28,False,New_Customer
3571,1260,-1,20250603,2025-06-03,PAID,Push,85.64,False,New_Customer
13464,1260,-1,20250609,2025-06-09,PAID,Email,85.77,False,New_Customer
8257,1259,-1,20241101,2024-11-01,PAID,Social,135.38,False,New_Customer
9460,1259,-1,20250615,2025-06-15,CANCEL,Social,101.41,False,New_Customer
10792,1259,-1,20250120,2025-01-20,CANCEL,Direct,158.06,False,New_Customer
328,1258,-1,20250103,2025-01-03,PAID,Direct,100.5,False,Medium_Value
354,1258,-1,20250104,2025-01-04,PAID,Email,106.98,False,Medium_Value
2185,1258,-1,20240715,2024-07-15,PAID,Email,92.94,False,Medium_Value
7866,1258,-1,20250513,2025-05-13,PAID,Email,110.55,False,Medium_Value
10945,1258,-1,20240713,2024-07-13,CANCEL,Email,124.21,False,Medium_Value
11664,1258,-1,20241116,2024-11-16,PAID,Direct,116.42,False,Medium_Value
12,1257,-1,20240822,2024-08-22,PAID,SMS,56.82,False,New_Customer
766,1257,-1,20240809,2024-08-09,PAID,Social,62.69,False,New_Customer
4354,1257,-1,20250124,2025-01-24,PAID,Direct,72.02,False,New_Customer
10566,1257,-1,20240803,2024-08-03,PAID,SMS,81.47,False,New_Customer
11536,1257,-1,20240803,2024-08-03,CANCEL,Email,68.46,False,New_Customer
922,1256,-1,20250413,2025-04-13,PAID,Social,117.89,False,New_Customer
9790,1256,-1,20241129,2024-11-29,PAID,Email,152.53,False,New_Customer
13837,1256,-1,20241130,2024-11-30,PAID,Push,144.59,False,New_Customer
14464,1256,-1,20250129,2025-01-29,PAID,Push,93.48,False,New_Customer
810,1255,-1,20250329,2025-03-29,CANCEL,SMS,34.39,False,Low_Value
1837,1255,-1,20241031,2024-10-31,PAID,SMS,27.34,False,Low_Value
2777,1255,-1,20250626,2025-06-26,PAID,SMS,26.99,False,Low_Value
3359,1255,-1,20250614,2025-06-14,PAID,SMS,32.77,False,Low_Value
4286,1255,-1,20250608,2025-06-08,PAID,SMS,23.24,False,Low_Value
5415,1255,-1,20241124,2024-11-24,CANCEL,Social,28.61,False,Low_Value
5673,1255,-1,20240714,2024-07-14,PAID,SMS,24.93,False,Low_Value
5894,1255,-1,20250601,2025-06-01,PAID,SMS,23.44,False,Low_Value
7857,1255,-1,20250415,2025-04-15,PAID,SMS,24.94,False,Low_Value
8375,1255,-1,20250522,2025-05-22,PAID,SMS,19.89,False,Low_Value
8602,1255,-1,20240905,2024-09-05,PAID,SMS,36.17,False,Low_Value
12475,1255,-1,20250414,2025-04-14,PAID,SMS,23.58,False,Low_Value
4324,1254,-1,20240901,2024-09-01,PAID,Social,152.52,False,Medium_Value
9018,1254,-1,20250308,2025-03-08,PAID,Direct,192.05,False,Medium_Value
9656,1254,-1,20250508,2025-05-08,PAID,Direct,165.1,False,Medium_Value
13812,1254,-1,20241012,2024-10-12,CANCEL,Direct,195.98,False,Medium_Value
14580,1254,-1,20250128,2025-01-28,PAID,Direct,151.02,False,Medium_Value
1792,1253,-1,20240922,2024-09-22,PAID,Social,211.77,False,Medium_Value
4248,1253,-1,20240721,2024-07-21,PAID,Social,217.31,False,Medium_Value
6652,1253,-1,20240706,2024-07-06,PAID,Social,138.95,False,Medium_Value
12155,1253,-1,20240722,2024-07-22,PAID,Social,248.52,False,Medium_Value
1747,1252,-1,20250525,2025-05-25,PAID,SMS,86.29,False,Low_Value
2567,1252,-1,20241206,2024-12-06,PAID,SMS,87.85,False,Low_Value
10292,1252,-1,20250110,2025-01-10,CANCEL,SMS,83.72,False,Low_Value
11145,1252,-1,20250406,2025-04-06,PAID,Social,114.17,False,Low_Value
11560,1252,-1,20250524,2025-05-24,PAID,SMS,96.99,False,Low_Value
289,1251,-1,20241116,2024-11-16,PAID,SMS,47.56,False,New_Customer
7360,1251,-1,20250111,2025-01-11,PAID,Email,51.44,False,New_Customer
7842,1251,-1,20250203,2025-02-03,PAID,SMS,85.32,False,New_Customer
9950,1251,-1,20241008,2024-10-08,CANCEL,Push,66.36,False,New_Customer
11707,1251,-1,20250326,2025-03-26,PAID,SMS,70.26,False,New_Customer
13093,1251,-1,20250628,2025-06-28,CANCEL,SMS,84.99,False,New_Customer
14329,1251,-1,20250324,2025-03-24,PAID,SMS,66.54,False,New_Customer
1696,1250,-1,20240907,2024-09-07,PAID,Push,39.09,False,New_Customer
8966,1250,-1,20250127,2025-01-27,PAID,Social,31.68,False,New_Customer
9087,1250,-1,20241223,2024-12-23,PAID,Push,31.26,False,New_Customer
12313,1250,-1,20250626,2025-06-26,PAID,Push,24.99,False,New_Customer
14387,1250,-1,20250406,2025-04-06,PAID,Push,31.59,False,New_Customer
901,1249,-1,20250725,2025-07-25,PAID,Direct,107.96,False,New_Customer
936,1249,-1,20250102,2025-01-02,PAID,Email,186.01,False,New_Customer
5314,1249,-1,20240827,2024-08-27,CANCEL,Email,109.29,False,New_Customer
6917,1249,-1,20241210,2024-12-10,PAID,Social,163.02,False,New_Customer
8125,1249,-1,20250519,2025-05-19,CANCEL,SMS,125.36,False,New_Customer
11629,1249,-1,20241219,2024-12-19,PAID,Email,135.13,False,New_Customer
14544,1249,-1,20240821,2024-08-21,CANCEL,Email,138.04,False,New_Customer
757,1248,-1,20241203,2024-12-03,CANCEL,Push,127.02,False,New_Customer
4685,1248,-1,20250223,2025-02-23,PAID,SMS,126.66,False,New_Customer
6113,1248,-1,20241017,2024-10-17,PAID,Push,110.31,False,New_Customer
6292,1248,-1,20250129,2025-01-29,PAID,Push,111.37,False,New_Customer
7699,1248,-1,20250129,2025-01-29,PAID,Push,118.76,False,New_Customer
9004,1248,-1,20250326,2025-03-26,CANCEL,Push,101.17,False,New_Customer
11015,1248,-1,20250611,2025-06-11,CANCEL,Push,106.52,False,New_Customer
1096,1247,-1,20250511,2025-05-11,PAID,SMS,55.15,False,New_Customer
5007,1247,-1,20250604,2025-06-04,PAID,Email,40.58,False,New_Customer
13779,1247,-1,20250203,2025-02-03,PAID,Email,71.95,False,New_Customer
3388,1246,-1,20250515,2025-05-15,PAID,SMS,94.25,False,Low_Value
4671,1246,-1,20241217,2024-12-17,PAID,SMS,62.7,False,Low_Value
5824,1246,-1,20250419,2025-04-19,PAID,Email,107.52,False,Low_Value
9568,1246,-1,20250604,2025-06-04,PAID,SMS,111.65,False,Low_Value
10603,1246,-1,20250119,2025-01-19,PAID,SMS,95.66,False,Low_Value
6629,1245,-1,20240807,2024-08-07,CANCEL,Direct,77.97,False,Low_Value
12127,1245,-1,20250425,2025-04-25,CANCEL,Direct,45.38,False,Low_Value
13641,1245,-1,20241110,2024-11-10,PAID,SMS,66.01,False,Low_Value
1303,1244,-1,20250526,2025-05-26,PAID,Social,436.69,False,High_Value
2198,1244,-1,20250517,2025-05-17,PAID,Social,493.29,False,High_Value
2260,1244,-1,20250313,2025-03-13,PAID,SMS,419.49,False,High_Value
3627,1244,-1,20250409,2025-04-09,PAID,Social,417.34,False,High_Value
7555,1244,-1,20250328,2025-03-28,PAID,Social,352.45,False,High_Value
8129,1244,-1,20240823,2024-08-23,PAID,Email,489.82,False,High_Value
9147,1244,-1,20250627,2025-06-27,PAID,Social,493.28,False,High_Value
12678,1244,-1,20250104,2025-01-04,PAID,SMS,491.65,False,High_Value
3599,1243,-1,20250108,2025-01-08,PAID,Email,124.8,False,Medium_Value
5612,1243,-1,20250416,2025-04-16,PAID,Email,81.41,False,Medium_Value
8655,1243,-1,20250205,2025-02-05,PAID,Email,93.18,False,Medium_Value
10834,1243,-1,20250205,2025-02-05,PAID,Email,76.27,False,Medium_Value
11185,1243,-1,20250421,2025-04-21,PAID,Email,87.82,False,Medium_Value
13615,1243,-1,20250612,2025-06-12,PAID,Email,105.01,False,Medium_Value
159,1242,-1,20250427,2025-04-27,PAID,SMS,94.24,False,Medium_Value
14616,1242,-1,20250514,2025-05-14,PAID,Email,62.48,False,Medium_Value
671,1241,-1,20250508,2025-05-08,CANCEL,Push,206.3,False,Medium_Value
14722,1241,-1,20240824,2024-08-24,PAID,Email,149.6,False,Medium_Value
5879,1240,-1,20250613,2025-06-13,PAID,Email,105.62,False,Low_Value
9988,1240,-1,20250224,2025-02-24,PAID,SMS,108.04,False,Low_Value
4518,1239,-1,20250213,2025-02-13,PAID,Social,156.55,False,Medium_Value
8109,1239,-1,20240829,2024-08-29,CANCEL,Social,162.52,False,Medium_Value
14023,1239,-1,20241025,2024-10-25,PAID,Social,186.87,False,Medium_Value
14579,1239,-1,20250529,2025-05-29,PAID,Social,179.87,False,Medium_Value
298,1238,-1,20250206,2025-02-06,CANCEL,Social,348.74,False,High_Value
649,1238,-1,20240918,2024-09-18,PAID,Social,246.85,False,High_Value
6562,1238,-1,20241228,2024-12-28,PAID,SMS,295.26,False,High_Value
7183,1238,-1,20240928,2024-09-28,PAID,SMS,204.29,False,High_Value
8243,1238,-1,20240723,2024-07-23,CANCEL,Social,208.35,False,High_Value
9086,1238,-1,20240830,2024-08-30,PAID,SMS,265.15,False,High_Value
11576,1238,-1,20250213,2025-02-13,PAID,Social,311.44,False,High_Value
14129,1238,-1,20241012,2024-10-12,PAID,Social,211.89,False,High_Value
14532,1238,-1,20250312,2025-03-12,PAID,Social,216.26,False,High_Value
14806,1238,-1,20240919,2024-09-19,CANCEL,SMS,280.13,False,High_Value
257,1237,-1,20250518,2025-05-18,PAID,Direct,55.07,False,Low_Value
445,1237,-1,20250113,2025-01-13,PAID,Direct,49.4,False,Low_Value
659,1237,-1,20241011,2024-10-11,PAID,Direct,72.41,False,Low_Value
844,1237,-1,20241026,2024-10-26,PAID,Email,64.71,False,Low_Value
6617,1237,-1,20250502,2025-05-02,PAID,Push,73.15,False,Low_Value
6677,1237,-1,20240907,2024-09-07,PAID,Email,59.09,False,Low_Value
8874,1237,-1,20250130,2025-01-30,PAID,Direct,59.74,False,Low_Value
9947,1237,-1,20240830,2024-08-30,PAID,Push,70.37,False,Low_Value
10520,1237,-1,20240808,2024-08-08,PAID,Direct,72.72,False,Low_Value
2067,1236,-1,20250612,2025-06-12,CANCEL,SMS,467.05,False,High_Value
2218,1236,-1,20240808,2024-08-08,PAID,SMS,308.19,False,High_Value
3391,1236,-1,20250214,2025-02-14,PAID,Social,412.95,False,High_Value
4290,1236,-1,20250306,2025-03-06,PAID,Social,512.43,False,High_Value
5724,1236,-1,20241226,2024-12-26,CANCEL,Social,318.4,False,High_Value
6536,1236,-1,20250407,2025-04-07,PAID,Email,496.33,False,High_Value
7166,1236,-1,20240925,2024-09-25,PAID,Social,512.39,False,High_Value
13642,1236,-1,20250522,2025-05-22,PAID,Social,328.96,False,High_Value
315,1235,-1,20241201,2024-12-01,PAID,Push,115.31,False,Medium_Value
1517,1235,-1,20240919,2024-09-19,PAID,SMS,69.23,False,Medium_Value
1601,1235,-1,20250411,2025-04-11,PAID,SMS,89.2,False,Medium_Value
2929,1235,-1,20250113,2025-01-13,CANCEL,SMS,77.4,False,Medium_Value
8677,1235,-1,20250307,2025-03-07,PAID,SMS,95.34,False,Medium_Value
9265,1235,-1,20250117,2025-01-17,CANCEL,SMS,107.8,False,Medium_Value
10956,1235,-1,20240820,2024-08-20,PAID,SMS,80.01,False,Medium_Value
11171,1235,-1,20240909,2024-09-09,PAID,SMS,108.65,False,Medium_Value
13109,1235,-1,20240821,2024-08-21,CANCEL,SMS,82.08,False,Medium_Value
13848,1235,-1,20250320,2025-03-20,CANCEL,Direct,88.34,False,Medium_Value
1581,1234,-1,20241002,2024-10-02,PAID,Direct,149.69,False,New_Customer
8395,1234,-1,20241101,2024-11-01,PAID,Direct,108.83,False,New_Customer
10127,1234,-1,20250315,2025-03-15,PAID,SMS,94.25,False,New_Customer
13600,1234,-1,20250416,2025-04-16,PAID,Push,109.33,False,New_Customer
4975,1233,-1,20250408,2025-04-08,PAID,Push,329.26,False,High_Value
7543,1233,-1,20240722,2024-07-22,PAID,Direct,329.45,False,High_Value
11456,1233,-1,20250406,2025-04-06,PAID,Direct,250.8,False,High_Value
1914,1232,-1,20240805,2024-08-05,CANCEL,Email,160.86,False,New_Customer
6229,1232,-1,20250530,2025-05-30,PAID,Email,139.68,False,New_Customer
9743,1232,-1,20240816,2024-08-16,PAID,Push,117.25,False,New_Customer
407,1231,-1,20240807,2024-08-07,CANCEL,Email,379.4,False,High_Value
2033,1231,-1,20250310,2025-03-10,PAID,Email,254.97,False,High_Value
6667,1231,-1,20241213,2024-12-13,PAID,Email,245.27,False,High_Value
6779,1231,-1,20250619,2025-06-19,PAID,Email,352.71,False,High_Value
7333,1231,-1,20241205,2024-12-05,PAID,Email,364.89,False,High_Value
8690,1231,-1,20250515,2025-05-15,PAID,Email,259.02,False,High_Value
11218,1231,-1,20250101,2025-01-01,PAID,Email,408.36,False,High_Value
12318,1231,-1,20250214,2025-02-14,PAID,Email,226.73,False,High_Value
12590,1231,-1,20250114,2025-01-14,PAID,Email,394.31,False,High_Value
2367,1230,-1,20250607,2025-06-07,PAID,Email,287.98,False,High_Value
3143,1230,-1,20250116,2025-01-16,PAID,Direct,254.51,False,High_Value
6716,1230,-1,20240923,2024-09-23,PAID,Email,264.55,False,High_Value
8249,1230,-1,20240919,2024-09-19,PAID,Email,187.12,False,High_Value
9521,1230,-1,20250519,2025-05-19,CANCEL,Email,337.47,False,High_Value
12022,1230,-1,20241102,2024-11-02,PAID,SMS,290.75,False,High_Value
